UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,session & httponly,sensitive
89e970bd-22a9-4b7e-a851-70be5e226b5e,1.0,PT,25.0,0.0,0.0,5.0,26.0,0.0,26.0,1.0,3.0,0.0,144.0,88.0,56.0,Banco de CÃ³rdoba,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6643.0,9046.0,http://gradshower.com/wp-content/plugins/Update/bancor/a13823eca0aaca046f27fba623c194aa/,0.0,0.0,1.0
26b0dff8-23fc-49f7-8362-3a5b30caf366,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,http://gyheventos.cl/flashersz.php?vlnea,0.0,0.0,0.0
0686f47a-f8cd-4dd1-a593-f027c1e9ddfb,1.0,PT,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,"
(none)
",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,https://server364714.nazwa.pl/,0.0,0.0,0.0
0f2b4711-4b67-4a50-8f44-4f2f061771f9,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6df3287-cf14-4559-a0f9-fd8bc4a89a87,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabff829-f081-45ee-add7-7b8d6eba99ed,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a84a46c5-5792-4046-99bd-8d000ff8e4f5,1.0,PT,12.0,4.0,0.0,6.0,9.0,8.0,1.0,1.0,2.0,0.0,72.0,48.0,24.0,Microsoft | SharePoint,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,100.0,86.0,7.0,8.0,7.0,3.0,533.0,1109.0,https://storage.googleapis.com/logliveauthentication/ob/sharepD7/accessms/index.html#,0.0,0.0,0.0
1e4b0ac7-b40d-43f9-aa20-4085b8dee9f8,1.0,PT,12.0,4.0,0.0,6.0,9.0,8.0,1.0,1.0,2.0,0.0,72.0,48.0,24.0,Microsoft | SharePoint,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,100.0,86.0,7.0,8.0,7.0,3.0,533.0,1109.0,https://storage.googleapis.com/logliveauthentication/chi/sharepD7/accessms/index.html#noreply@noreply.com,0.0,0.0,0.0
67fce8d4-8d6a-4a08-a479-f0c9f55647c2,1.0,PT,16.0,7.0,0.0,15.0,3.0,1.0,2.0,2.0,24.0,0.0,150.0,126.0,24.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,120.0,278.0,http://rakuten.maicdz.com/pc/,9.0,0.0,1.0
4a901104-6f1a-46c0-baf0-bbf7a32412ee,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,404 Error,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,https://logotech.in/tools/indexfiles.php?email=abuse@imp.ch,0.0,0.0,0.0
ce44b6c9-df02-4b08-bfb0-788aca90b10f,1.0,PT,12.0,4.0,0.0,6.0,9.0,8.0,1.0,1.0,2.0,0.0,72.0,48.0,24.0,Microsoft | SharePoint,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,100.0,86.0,7.0,8.0,7.0,3.0,534.0,1109.0,https://storage.googleapis.com/logliveauthentication/chi/sharepD7/accessms/index.html#USER@DOMAIN.ch,0.0,0.0,0.0
805915f7-9f6a-4d8c-8637-a99bd03dcb93,1.0,PT,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,52.0,82.0,http://b652a2bc292984381.temporary.link/5ZR6EAZPMZEIOKNJFNHSGJSFERHR/0G253652047RE78T05866FZE01/0GH25ERGR558665552003DS/ossawaiting-for-load-track-number.html,0.0,0.0,0.0
52d79124-0107-46f9-a0b7-6bc9f46cb798,1.0,PT,142.0,10.0,0.0,28.0,3.0,2.0,1.0,2.0,5.0,0.0,347.0,143.0,204.0,Online Banking,0.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,47.0,33.0,2.0,3.0,4.0,2.0,709.0,763.0,https://chocolateslacolonia.com/.covidapprove/,9.0,0.0,1.0
e66a67e0-85c2-47a4-b3a8-4fab2fbe2b74,1.0,PT,15.0,12.0,0.0,9.0,1.0,0.0,1.0,1.0,4.0,0.0,49.0,47.0,2.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters & Importers",0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,855.0,852.0,http://ddrevent.com/board/wp-content/themes/alibaba/?email=_xxx@yyy.com____,0.0,0.0,1.0
6ec02bda-3bd9-4f38-afe8-f679d5a6c33e,1.0,PT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Contact Support,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,http://atlantajeeps.com/js/tiny_mce/plugins/emotions/js/index.htm?country.x=us-united-states&amp;acct.x=h=ed29nkjpsa16bhrjq4na16owq-1mucgfycc664m7vmhpjgqse65-1l5rurej3h44qodo5rn0cdvyn-8om6v2ckrxsbnwf40t9ta8a7e-34tiets5jpj294jd59h8c4s0n-28w7d5j2k2jtil9ncckolke,0.0,0.0,0.0
56a87719-3a01-43d1-ab70-0cce34d7f2b9,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=NDQ2NzM2NDY2NDQ2NzM2NDY2&amp;session=NDQ2NzM2NDY2NDQ2NzM2NDY2,0.0,0.0,1.0
c64280c5-749f-4933-8158-bfe9bf195ced,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=NDM4NDgwNTA5NDM4NDgwNTA5&amp;session=NDM4NDgwNTA5NDM4NDgwNTA5,0.0,0.0,1.0
5ef678e8-d394-49b7-9056-743cca2eae5e,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTY1OTQwMzM0Nw==MTY1OTQwMzM0Nw==&amp;session=MTY1OTQwMzM0Nw==MTY1OTQwMzM0Nw==,0.0,0.0,1.0
785e6f7d-ac07-4beb-be1b-33771dbe3d25,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTUxMTU1MjkxOA==MTUxMTU1MjkxOA==&amp;session=MTUxMTU1MjkxOA==MTUxMTU1MjkxOA==,0.0,0.0,1.0
e1f8e66f-ddbd-403b-8a24-603e36d885fb,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTg2MjgxNDcyOQ==MTg2MjgxNDcyOQ==&amp;session=MTg2MjgxNDcyOQ==MTg2MjgxNDcyOQ==,0.0,0.0,1.0
90543e96-c74a-4f1b-b0c7-59f6a0370589,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTEyNTg4NTk4OQ==MTEyNTg4NTk4OQ==&amp;session=MTEyNTg4NTk4OQ==MTEyNTg4NTk4OQ==,0.0,0.0,1.0
6340fc43-cc20-4ec7-9dfa-dfc38ca55631,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTAzNjgwNzc4Mw==MTAzNjgwNzc4Mw==&amp;session=MTAzNjgwNzc4Mw==MTAzNjgwNzc4Mw==,0.0,0.0,1.0
e00b0cbd-a17c-46b0-b503-7aef429e5e9d,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MjAwMTQ4MTcwNQ==MjAwMTQ4MTcwNQ==&amp;session=MjAwMTQ4MTcwNQ==MjAwMTQ4MTcwNQ==,0.0,0.0,1.0
278fd66e-329d-42e7-98ae-19aad07ffcd9,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/=,0.0,0.0,1.0
43282406-2862-4213-a69e-090c0a0cec08,1.0,PT,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,32.0,30.0,2.0,Sign in,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,463.0,471.0,http://janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php,0.0,0.0,1.0
b9865daa-2b28-4716-9fe9-c90c8df5ad6a,1.0,PT,44.0,2.0,0.0,9.0,16.0,0.0,16.0,2.0,11.0,0.0,158.0,87.0,71.0,Webmail Settings,0.0,0.0,0.0,0.0,28.0,5.0,0.0,0.0,100.0,67.0,3.0,3.0,4.0,1.0,200.0,702.0,https://50391180620948717180.us-south.cf.appdomain.cloud/webief4OLVfRFm/webief4OLVfRFm.php?93984jjd8pksh048jdkkd9n488=honey@pot.com&amp;h8893jjsx=NP2faJjkvU053dh2qESwbhSnief4OLVfRFm,0.0,0.0,1.0
5b8f4ee4-88cd-4656-889f-ab024ae037db,1.0,PT,44.0,2.0,0.0,9.0,16.0,0.0,16.0,2.0,11.0,0.0,158.0,87.0,71.0,Webmail Settings,0.0,0.0,0.0,0.0,28.0,7.0,0.0,0.0,100.0,40.0,4.0,5.0,5.0,2.0,202.0,706.0,https://8e635d30b31f4ecd9d55dad31d2ff2bf.svc.dynamics.com/t/r/Spi2d6j9qGcKp0FyZm_xcLaGa5GigLBSYD9_3VaLXIw#honey@pot.com:dY9R89300-2312344993878ud=987447783+trackid6666,0.0,0.0,1.0
cf531a13-0e73-4549-a7f5-37abd4bbc849,1.0,PT,227.0,21.0,4.0,51.0,64.0,47.0,17.0,1.0,6.0,1.0,639.0,236.0,403.0,Protea Coffee â€“ Gourmet Drip Filter Coffee,2.0,0.0,0.0,1.0,97.0,110.0,0.0,0.0,100.0,85.0,10.0,14.0,13.0,4.0,5292.0,6057.0,https://proteacoffee.com/,3.0,0.0,1.0
8f6566aa-f6bd-49b1-8ee5-bb266eb371f0,1.0,PT,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,"STRATO: Website, Cloud-Speicher, Webshop & Server",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,67.0,0.0,3.0,3.0,3.0,2.0,4.0,4.0,http://send2.ghoshpsychiatry.co.uk/zacke.info,0.0,0.0,0.0
6a36c16a-4120-4e0a-be1e-dd11375ae2ce,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341a1cf-ce28-4d50-a920-6581f6ebcdd7,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://mijnpasherstel.xyz/2/public,0.0,0.0,0.0
3b24d721-56df-47a2-b994-e10a4649c20b,1.0,PT,25.0,0.0,0.0,5.0,26.0,0.0,26.0,1.0,3.0,0.0,144.0,88.0,56.0,Banco de CÃ³rdoba,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,4727.0,9046.0,https://digidecorator.ir/.well-known/pki-validation/bancor/5e2b43d043af04e1e284adfcc62bb38a/,0.0,0.0,1.0
c3d818b8-9103-4d1e-bb32-1ccd683c3229,1.0,PT,45.0,2.0,0.0,5.0,9.0,6.0,3.0,3.0,3.0,0.0,124.0,58.0,66.0,SMS verification,0.0,0.0,0.0,0.0,61.0,20.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,115.0,361.0,https://andresjorge.com.mx/wp-content/themes/seminario/swiss-post%20-tracking/manage/sms/,5.0,0.0,1.0
69d5eab1-aa3d-4255-9804-d6fa630a9c5f,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250e70ef-b05c-4fa0-86c7-58b48abee97c,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67ffb874-f39e-4ba0-a351-80da93ff7282,1.0,PT,7.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,4.0,0.0,55.0,54.0,1.0,EXCEL ONLINE,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,78.0,50.0,4.0,4.0,3.0,2.0,573.0,629.0,https://www.ultimateislandguide.com/wp_images/charlton/basque/bolton/excilefiless/excilefiless/,0.0,0.0,0.0
a6ea5af0-1c35-4332-bd1a-f229b741a3ab,1.0,PT,22.0,7.0,0.0,5.0,19.0,13.0,6.0,1.0,3.0,0.0,247.0,221.0,26.0,Microsoft OneDrive,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,8.0,33.0,3.0,3.0,4.0,2.0,570.0,1012.0,http://rogercorp.org/css/tmp/onedrive-drive/,0.0,0.0,1.0
d127fdac-9d1e-4962-8299-a98c63bb169c,1.0,PT,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,149.0,604.0,http://ybs.51haoyayi.cn/jplayer/vp4/,0.0,0.0,1.0
9cadbcde-65cc-490e-a3aa-b27174e9006e,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20f72513-688f-41dc-a123-0a215611316e,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Database Error,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://tonikelocators.com/Frage-9129167612807339&amp;cgi3-ViewKontakt-9129167612807339-007acctpagetype-9129167612807339/?account=bestellung@sport-fingerhuth.de,0.0,0.0,0.0
251ca55f-f0a0-48e4-a59a-e4df5a7ea508,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9267e4d-01ec-4a90-b79b-55fc0b9d3471,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://apple.com.submit-user.services/,0.0,0.0,
b67441d5-845b-4b89-86e4-91fe7ec05a1a,1.0,PT,23.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,33.0,14.0,19.0,Error 404,1.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,40.0,67.0,3.0,3.0,3.0,2.0,106.0,106.0,http://rafakaryakonstruksi.com/prueba,0.0,0.0,0.0
e40b1245-01cf-49da-bc2c-fe4aae4888b5,1.0,PT,23.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,33.0,14.0,19.0,Error 404,1.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,106.0,106.0,https://rafakaryakonstruksi.com/prueba,0.0,0.0,0.0
b884b666-76ed-4715-a1c5-b9cd9ef924de,1.0,PT,25.0,0.0,0.0,5.0,26.0,0.0,26.0,1.0,3.0,0.0,144.0,88.0,56.0,Banco de CÃ³rdoba,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,4727.0,9046.0,https://digidecorator.ir/.well-known/pki-validation/bancor/91a88591ebf14000859adf5d0877b5bc/,0.0,0.0,1.0
b619394a-fd7c-4295-b819-e5830f518d23,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://welcometosouthernmd.com/wp-includes/images/smilies/dropbox.com/file/drop/a65fb3f21d0f65d6ebf461be95c13fe7/,0.0,0.0,
46cd1438-a3fa-4fc9-becb-b20f26a6d1db,1.0,PT,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,Index of /https,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,https://maodontologa.com/https/,0.0,0.0,0.0
8fb1c116-01c0-4dad-87d3-d9ebef5de210,1.0,PT,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,Index of /https,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://maodontologa.com/https/,0.0,0.0,0.0
c23ba951-22e2-47a9-aa11-bc3c42dd18de,1.0,PT,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,Index of /https,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://maodontologa.com/https/,0.0,0.0,0.0
c0718dc6-b333-4f79-a9ad-c79f77dd91d6,1.0,PT,8.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,39.0,23.0,16.0,Access denied | wdestaques16.amelhortvsmartv50.com used Cloudflare to restrict access,1.0,1.0,0.0,1.0,5.0,7.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,61.0,106.0,https://wdestaques16.amelhortvsmartv50.com/c148dd2a-d95d-003-b21e-68d9ad9f4259/1500/produto/592820520/moto-g8-plus-64gb-dual-chip-android-6.3-qualcomm-snapdragon-665-4g-camera-48mp-5mp-16mp-cereja,1.0,0.0,0.0
744cbcca-da9f-44e5-9f26-f36cc29e57b4,1.0,PT,8.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,39.0,23.0,16.0,Access denied | wdestaques21.mega-liquidacao-refrigerador.com used Cloudflare to restrict access,1.0,1.0,0.0,1.0,5.0,7.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,61.0,106.0,https://wdestaques21.mega-liquidacao-refrigerador.com/4b7ee668-e3e5-a2c-a570-7aa5516a263c/1217/produto/592820520/moto-g8-plus-64gb-dual-chip-android-6.3-qualcomm-snapdragon-665-4g-camera-48mp-5mp-16mp-cereja,1.0,0.0,0.0
f0559f8b-2ec5-4c7e-b07a-6d4af0171443,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07bc7537-e7bc-4371-bc34-3a434b54cb8d,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://rioinformal.com/wordpress/wp-content/plugins/ubb/@@@@/daaum/login.php?cmd=login_submit&amp;id=3f1dbbb666b6e71c7684b01f57b7509f3f1dbbb666b6e71c7684b01f57b7509f&amp;session=3f1dbbb666b6e71c7684b01f57b7509f3f1dbbb666b6e71c7684b01f57b7509f,0.0,0.0,0.0
cca27e19-6ccf-4398-8f7f-528b543f2a6d,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://rioinformal.com/wordpress/wp-content/plugins/ubb/@@@@/daaum/login.php?cmd=login_submit&amp;id=0a9a71274cea5bd3655115e87a06b5f30a9a71274cea5bd3655115e87a06b5f3&amp;session=0a9a71274cea5bd3655115e87a06b5f30a9a71274cea5bd3655115e87a06b5f3,0.0,0.0,0.0
9a948648-37e1-4992-9e55-4466878a24fb,1.0,PT,49.0,1.0,2.0,5.0,20.0,11.0,9.0,1.0,3.0,1.0,142.0,74.0,68.0,khgkh,1.0,1.0,1.0,0.0,35.0,28.0,0.0,0.0,100.0,33.0,5.0,6.0,6.0,3.0,620.0,1706.0,https://khgkh.godaddysites.com/,2.0,0.0,1.0
06343296-f5cc-44ab-895a-df21bb61b65c,1.0,PT,33.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,107.0,72.0,35.0,CJIB - Centraal Justitieel Incassobureau,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,100.0,0.0,2.0,2.0,1.0,1.0,421.0,419.0,https://adegadapinga.com.br/betaling,1.0,0.0,0.0
c879877d-b670-4181-a92e-77a5ce01313e,1.0,PT,60.0,137.0,17.0,224.0,6.0,3.0,3.0,1.0,5.0,0.0,752.0,628.0,124.0,æ¡ƒåœ’å¸‚ç«‹å…‰æ˜Žåœ‹æ°‘ä¸­å­¸ - ~æ­¡è¿Žå…‰è‡¨~,0.0,0.0,0.0,0.0,34.0,110.0,0.0,0.0,8.0,67.0,6.0,7.0,6.0,3.0,16103.0,16131.0,http://www.gmjh.tyc.edu.tw/index.php,173.0,0.0,1.0
f9a25163-1552-4e47-977e-e499f5b48815,1.0,PT,25.0,0.0,0.0,5.0,26.0,0.0,26.0,1.0,3.0,0.0,144.0,88.0,56.0,Banco de CÃ³rdoba,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6643.0,9046.0,http://gradshower.com/wp-content/plugins/Update/bancor/b5eb0ddca0c0d84486a2fa0bc4d8ba12/,0.0,0.0,1.0
31c158db-9d86-4d18-8368-28d322e19ffa,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3402887-57e6-40d4-ab41-af42cbf48dce,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84805917-d661-4c50-9789-00af5425da2a,1.0,PT,9.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,12.0,0.0,48.0,46.0,2.0,Exodus.io,1.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,293.0,448.0,https://exodus.io7617121.gq/,0.0,0.0,0.0
77ea7d04-b72a-4188-ab38-fc4922d305b6,1.0,PT,71.0,1.0,0.0,14.0,12.0,6.0,6.0,1.0,3.0,0.0,191.0,81.0,110.0,MKB NetBANKÃ¡r,3.0,0.0,2.0,0.0,123.0,26.0,0.0,0.0,81.0,29.0,6.0,7.0,7.0,4.0,416.0,446.0,http://travel-trends.net/sdn/mkbnetbankar.hu/,10.0,0.0,1.0
88e7d24c-4901-4aee-b977-28176f400a2c,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a88987f4-5b76-490d-bd0d-f8eba5ceaa9e,1.0,PT,142.0,32.0,11.0,45.0,50.0,35.0,15.0,0.0,1.0,0.0,632.0,313.0,319.0,Servicios para webmasters,4.0,2.0,0.0,1.0,264.0,164.0,0.0,0.0,99.0,74.0,33.0,49.0,42.0,8.0,3595.0,9747.0,http://procesopersonas.webcindario.com/,31.0,0.0,0.0
0bef308c-35d4-47d6-af66-46c0f8ad69d4,1.0,PT,141.0,32.0,10.0,45.0,50.0,35.0,15.0,0.0,1.0,0.0,630.0,311.0,319.0,Servicios para webmasters,17.0,7.0,3.0,5.0,265.0,176.0,0.0,0.0,99.0,74.0,33.0,49.0,43.0,8.0,3785.0,10183.0,http://procesopersonas.webcindario.com,31.0,1.0,0.0
053a3c13-883c-46a6-bb45-64dd7d837b07,1.0,PT,141.0,32.0,10.0,45.0,50.0,35.0,15.0,0.0,1.0,0.0,630.0,311.0,319.0,Servicios para webmasters,10.0,4.0,2.0,1.0,265.0,163.0,0.0,0.0,99.0,74.0,33.0,49.0,42.0,8.0,3555.0,11113.0,https://procesopersonas.webcindario.com,31.0,0.0,0.0
ec42be21-bd3a-4f5d-b209-d55e36706460,1.0,PT,8.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,39.0,23.0,16.0,Access denied | wdestaques20.coomprree-ccom-amme-ddigiitall.com used Cloudflare to restrict access,1.0,1.0,0.0,1.0,5.0,7.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,61.0,106.0,https://wdestaques20.coomprree-ccom-amme-ddigiitall.com/50c01dc4-caef-fa4-a3c0-f73031415400/1085/produto/1237560858/smartphone-samsung-galaxy-a10s-32gb-dual-chip-android-9.0-tela-6.2-octa-core-4g-camera-13mp-2mp-vermelho,1.0,0.0,0.0
