UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive
81eba8b8-513d-4f5f-869d-29b2067be3b6,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=www.kvernoboats.no/modell-680/,0.0,0.0
ec21d3c9-4d71-4897-be80-c934296c34af,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=www.kvernoboats.no/modell-740-cabin/,0.0,0.0
0ca64c49-5452-4c01-b152-51aa6b710363,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=www.kvernoboats.no/modell-740-ht/,0.0,0.0
29d8e16d-f790-4c2b-b455-67529d39749f,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=www.kvernoboats.no/om/,0.0,0.0
4ed9c078-e36e-4ee9-8da8-8f34c04d2a42,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888?site=www.kvernoboats.no/robots.txt,0.0,0.0
ba5072a8-af9d-4a03-a45e-893842169727,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=www.kvernoboats.no/spesialbygde-bater/,0.0,0.0
b7a35ea9-319a-482e-871e-5235bf95e903,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=www.kvernoboats.no/vare-bater/,0.0,0.0
b69f61d2-27f8-4c59-a876-906a968aead7,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/aeestolt-2,0.0,0.0
9d209b47-cd6e-4e39-b083-c60dee1faf20,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/arrangementsoversikt,0.0,0.0
069ed156-5608-466c-a5ce-0f2c19ba6be0,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/blogg,0.0,0.0
da341573-a075-4b14-b113-d2740f4efb5a,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/cup,0.0,0.0
7e53dc2c-eda1-400c-bf7c-ca07f87b4291,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/damer-2-div-j18,0.0,0.0
e751fc7e-f60d-4976-8075-382bb169b30c,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/herrer-2-div,0.0,0.0
dee0ea93-9315-4d12-a514-e2a9d0f0a941,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/horghallen,0.0,0.0
1d5c4ccf-11ae-4a15-9510-fb1d1bfe1bf3,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/julecup-2019,0.0,0.0
f87f1f3a-8845-4627-9ebd-12f4ebe596ec,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/kontakt,0.0,0.0
6c939a2c-d322-4c51-be6f-8f1a70b0293c,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/melhushallen,0.0,0.0
764fd9d7-2e71-4947-86ba-a367f1d6802b,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/minihandballturnering,0.0,0.0
a0edeed5-8101-48b3-b13a-25e2a9a7e648,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/sportslig-utvalg,0.0,0.0
0a3ecd59-0acc-4c7f-bde6-3f45f698edca,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/styret,0.0,0.0
30280c2a-91fc-4ed1-9614-dd1004bd7967,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/tilsynsvakter,0.0,0.0
1fd45679-d099-4028-9edf-753af22578ca,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/?site=xn--melhushndball-vfb.no/vare-lag,0.0,0.0
c681a7d1-24c6-46e5-87e3-f25930598b9a,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
27de92f1-874d-4434-af30-6888d7e681de,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
15b686f5-e160-4a21-b974-0add353f363b,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
5f075efb-de8f-496e-aa51-1584464d0f37,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
5a957d85-f96a-4973-b2d4-c8d16258f246,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
9d2118fb-9c65-4007-bf02-4da6c96ffb68,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
a3ae2fb2-7007-4280-b44d-7cf5374bacc5,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
8834590a-56cb-49bd-95b3-2556db770ca2,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
c7007ff2-b504-4dbd-b078-9db6d4105db8,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
b77cdbab-5ff6-4f78-b174-3d766d27b062,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
95b3d232-f941-40e1-9c0a-7ce895db4973,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
d97de554-b1f5-4ef9-821c-8292043e45f1,0.0,CC,19.0,2.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,89.0,45.0,44.0,Unauthorized Access,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,83.0,75.0,4.0,4.0,5.0,3.0,175.0,432.0,http://178.164.11.101:8888/robots.txt,0.0,0.0
777674b1-2d4a-4686-9ead-89852cf79e8a,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b0893c35-5976-4bf0-a82d-d55b5b900b22,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a733d398-3524-4a4c-8259-d0f01bc1fe3a,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
fc177193-09bd-443f-95ee-968e35b4cd09,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d7019c5f-2147-4458-ab31-e4e7b2916390,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cecadeeb-0dea-492f-a0c5-39dba7625f40,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b0611dce-9eca-4931-8218-97b3cf907aca,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2fb95416-e6a7-4a60-ba5e-6ffe78277d58,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
346a41c0-d024-47d6-b25e-ee1779c526d3,0.0,CC,6.0,44.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,605.0,599.0,6.0,"
",0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,29.0,67.0,3.0,3.0,4.0,3.0,877.0,1027.0,http://137.59.110.101/JDRateWeb/Default.aspx?oid=1,0.0,0.0
be6f67cf-9945-4b59-88cc-a5002b592766,0.0,CC,6.0,45.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,618.0,612.0,6.0,"
",0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,29.0,67.0,3.0,3.0,4.0,3.0,471.0,1030.0,http://137.59.110.101/JDRateWeb/Default.aspx?oid=2,0.0,0.0
fecc207f-cd3e-4754-97f5-c9ae6ae17475,0.0,CC,6.0,44.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,605.0,599.0,6.0,"
",0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,29.0,67.0,3.0,3.0,4.0,3.0,468.0,1027.0,http://137.59.110.101/JDRateWeb/Default.aspx?oid=3,0.0,0.0
b691eac1-623f-445d-9823-c7cfa8da055c,0.0,CC,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,404 - File or directory not found.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://137.59.110.101/robots.txt,0.0,0.0
9e6bd467-35a1-4ad4-a6a0-fff35c09c61a,0.0,CC,73.0,4.0,0.0,30.0,38.0,28.0,10.0,3.0,14.0,0.0,322.0,127.0,195.0,Volunteer - CausesFunding.TEAM,1.0,0.0,0.0,0.0,49.0,58.0,0.0,0.0,5.0,83.0,6.0,7.0,5.0,2.0,411.0,1676.0,http://54.69.110.101/causesfundingdemo/category/team-builder/,10.0,1.0
0e16a613-b2d2-4395-b785-07bce8c48f59,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,http://54.69.110.101/robots.txt,0.0,0.0
eca361cf-4a31-4478-b3e4-c26a1a085401,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cb0cb80c-3629-4e7b-ba27-9b1e6183b4ea,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
81b69dd5-8631-46ad-b6a4-fc21aa51751a,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e030eb94-2836-481d-9641-939171a39513,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4a898543-98c3-4d28-afac-bd3193b342f0,0.0,CC,44.0,21.0,0.0,62.0,2.0,2.0,0.0,1.0,2.0,0.0,444.0,386.0,58.0,æ²³æµ·å¤§å­¦åœŸæœ¨å·¥ç¨‹å®žéªŒæ•™å­¦ä¸­å¿ƒ,0.0,0.0,0.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,149.0,144.0,http://202.119.112.101/ctelab/,0.0,0.0
4855f843-5b3b-44cb-a9c7-d93033874682,0.0,CC,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,æ— æ³•æ‰¾åˆ°è¯¥é¡µ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://202.119.112.101/robots.txt,1.0,0.0
a72fb8a6-1f01-4c90-b691-3cb105a9d1b5,0.0,CC,13.0,2.0,2.0,2.0,11.0,4.0,7.0,1.0,13.0,0.0,168.0,138.0,30.0,"
	Ø³ÛŒØ³ØªÙ… Ø«Ø¨Øª Ù†Ø§Ù…
",0.0,0.0,0.0,0.0,84.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,692.0,687.0,http://185.124.112.101/,0.0,1.0
8dd3ea61-d7be-431c-afe3-4d6249a1cfaf,0.0,CC,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,404 - File or directory not found.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://185.124.112.101/robots.txt,0.0,0.0
f0b8ed10-d20c-493d-a58c-bb24a49a89da,0.0,CC,28.0,1.0,0.0,4.0,6.0,3.0,3.0,1.0,6.0,0.0,81.0,25.0,56.0,Ù¾Ù†Ø¬Ø±Ù‡ ÙˆØ§Ø­Ø¯ Ø³Ø±Ù…Ø§ÛŒÙ‡ Ú¯Ø°Ø§Ø±ÛŒ Ø®Ø§Ø±Ø¬ÛŒ,0.0,0.0,0.0,0.0,17.0,15.0,0.0,0.0,20.0,67.0,3.0,3.0,3.0,2.0,691.0,1537.0,http://185.192.112.101/Panel/account/login,0.0,1.0
4f12c242-f4b4-4131-8d76-63c3b838bc39,0.0,CC,,,,,,,,,,,,,,,5.0,0.0,2.0,2.0,17.0,15.0,0.0,0.0,20.0,67.0,3.0,3.0,3.0,2.0,690.0,1537.0,http://185.192.112.101/panel/account/login,0.0,0.0
4d5ef365-c283-4f59-b579-84cd87d5add3,0.0,CC,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,52.0,10.0,IIS 8.5 Detailed Error - 404.0 - Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,http://185.192.112.101/robots.txt,2.0,0.0
496e441d-74fc-48cd-9c14-f343e2b5f2ce,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,18.0,67.0,3.0,3.0,3.0,2.0,1112.0,2981.0,http://185.192.112.101/Usr/Register/Create,0.0,0.0
07e6a4f1-395c-4f90-863a-30149f6fcf63,0.0,CC,97.0,2.0,0.0,15.0,14.0,4.0,10.0,2.0,25.0,1.0,262.0,44.0,218.0,Users| Ù¾Ù†Ø¬Ø±Ù‡ ÙˆØ§Ø­Ø¯ Ø³Ø±Ù…Ø§ÛŒÙ‡ Ú¯Ø°Ø§Ø±ÛŒ Ø®Ø§Ø±Ø¬ÛŒ,5.0,0.0,2.0,2.0,148.0,17.0,0.0,0.0,18.0,67.0,3.0,3.0,3.0,2.0,1110.0,2980.0,http://185.192.112.101/usr/register/create,1.0,1.0
ef619d20-3575-44d9-baf5-48b35daad402,0.0,CC,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,http://222.223.112.101:81/ilive/www/jsp/courtPlay.jsp,0.0,0.0
89349509-6f64-45aa-9ba5-f2c4f25fb8eb,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,èµ„æºä¸å­˜åœ¨,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://222.223.112.101:81/robots.txt,0.0,0.0
73b60fd1-26da-403e-b901-75d9661e212e,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,13.0,http://44.229.114.101:8080/,0.0,0.0
d6f3a17d-cb78-4355-90d5-b990b856abc1,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f106b291-8711-4f3f-aadf-e831a9d853a1,0.0,CC,38.0,4.0,0.0,22.0,5.0,1.0,4.0,0.0,0.0,0.0,219.0,143.0,76.0,MusimQQ : Agen BandarQQ Terpercaya | Situs Judi Online | Pkv Games,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,46.0,60.0,5.0,5.0,5.0,2.0,381.0,750.0,http://198.54.114.101/,3.0,0.0
c532550c-d6d8-4f45-943a-f5cbb30acdbd,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://198.54.114.101/robots.txt,0.0,0.0
24b16121-e45c-4d99-bf43-f3d777a5c3fc,0.0,CC,5.0,0.0,0.0,4.0,10.0,8.0,2.0,1.0,5.0,0.0,58.0,48.0,10.0,HASH PN Database4.6,0.0,0.0,0.0,0.0,15.0,29.0,0.0,0.0,10.0,75.0,4.0,4.0,4.0,2.0,1087.0,1155.0,http://202.189.117.101:8999/gpne/dbMainPage.php,1.0,1.0
4797aca6-c9ee-470d-9546-716b079315fc,0.0,CC,5.0,0.0,0.0,4.0,10.0,8.0,2.0,1.0,5.0,0.0,58.0,48.0,10.0,HASH PN Database4.6,4.0,0.0,1.0,0.0,15.0,29.0,0.0,0.0,10.0,75.0,4.0,4.0,4.0,2.0,1087.0,1155.0,http://202.189.117.101:8999/gpne/index.php,1.0,1.0
4268938d-69f2-4368-9236-641d33478f4d,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,http://202.189.117.101:8999/robots.txt,0.0,0.0
57972985-f36d-4bb0-b0d9-38e2ce684536,0.0,CC,17.0,2.0,0.0,0.0,6.0,5.0,1.0,1.0,2.0,0.0,66.0,39.0,27.0,,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,29.0,50.0,2.0,3.0,2.0,2.0,269.0,737.0,http://49.0.118.101/mypsd,0.0,1.0
1588aa36-9f7a-422e-b024-00272f3e2358,0.0,CC,17.0,2.0,0.0,0.0,6.0,5.0,1.0,1.0,2.0,0.0,66.0,39.0,27.0,,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,29.0,67.0,2.0,3.0,3.0,2.0,269.0,737.0,http://49.0.118.101/mypsd/,0.0,1.0
5237d604-6b7c-4b4d-9191-fe057570f9b2,0.0,CC,17.0,2.0,0.0,0.0,6.0,5.0,1.0,1.0,2.0,0.0,66.0,39.0,27.0,,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,29.0,50.0,2.0,3.0,2.0,2.0,269.0,737.0,http://49.0.118.101/mypsd/index.php?r=site/login,0.0,1.0
cb4f9a9d-588d-420a-b1e3-a2ebca5ff719,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://49.0.118.101/robots.txt,0.0,0.0
9cfdc47d-0dd5-47bf-8adf-be1d821f48eb,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,21.0,http://162.144.118.101/robots.txt,1.0,0.0
b5437ac6-3dd9-47cc-a4a6-3c957124e0a9,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,21.0,http://162.144.118.101/~varickrealestate/buyers-sellers/buyer-broker-services/,1.0,0.0
7c6723d7-f3a5-4da6-8135-d5beef4d462a,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,22.0,http://162.144.118.101/~varickrealestate/buyers-sellers/tips-on-buying-real-estate-in-the-manchester-vermont-area/,1.0,0.0
18a3a848-335a-4f04-946f-dc6879fb0cd3,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,22.0,http://162.144.118.101/~varickrealestate/buyers-sellers/tips-on-selling-properties-in-the-manchester-vermont-area/,1.0,0.0
8e9c95da-26a7-44ab-ad66-fc6977abb8db,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,21.0,http://162.144.118.101/~varickrealestate/category/area-real-estate-sales/,1.0,0.0
1f50bf25-fdca-47cd-b5fa-f1b04f87dd0a,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,21.0,http://162.144.118.101/~varickrealestate/search-manchester-vermont-real-estate/,1.0,0.0
