UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly
09105679-6b16-4e30-b81f-1e1f27786003,0.0,CC,365.0,1.0,1.0,84.0,17.0,14.0,3.0,0.0,0.0,0.0,688.0,171.0,517.0,Bonus Komisi Referral Terbesar Situs Judi Online,3.0,0.0,0.0,1.0,163.0,25.0,0.0,0.0,100.0,29.0,6.0,7.0,7.0,4.0,2294.0,2672.0,http://157.245.145.0/referral,7.0,0.0,0.0
e9999e1c-44e3-4b7e-8aa4-72de1dde8d7b,0.0,CC,365.0,1.0,1.0,84.0,17.0,14.0,3.0,0.0,0.0,0.0,688.0,171.0,517.0,Bonus Komisi Referral Terbesar Situs Judi Online,0.0,0.0,0.0,0.0,163.0,25.0,0.0,0.0,100.0,29.0,6.0,7.0,7.0,4.0,2295.0,2672.0,http://157.245.145.0/referral,7.0,0.0,0.0
e9549bac-30dc-4d64-ac95-2736ccb7bc80,0.0,CC,457.0,2.0,1.0,62.0,18.0,15.0,3.0,1.0,12.0,0.0,747.0,103.0,644.0,Register,2.0,0.0,0.0,0.0,164.0,28.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,2467.0,2878.0,http://157.245.145.0/register,4.0,0.0,0.0
746f9212-f1de-4d03-b0ea-2dd5562e143c,0.0,CC,457.0,2.0,1.0,62.0,18.0,15.0,3.0,1.0,12.0,0.0,747.0,103.0,644.0,Register,4.0,0.0,0.0,1.0,164.0,26.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,2388.0,2748.0,http://157.245.145.0/register?id=1227,4.0,0.0,0.0
231ab661-e651-4b11-9dfd-4ef2e0e17291,0.0,CC,457.0,2.0,1.0,62.0,18.0,15.0,3.0,1.0,12.0,0.0,747.0,103.0,644.0,Register,1.0,0.0,0.0,1.0,164.0,30.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,2502.0,2912.0,http://157.245.145.0/register?id=2758,4.0,0.0,0.0
de5e4879-0fc4-45f6-9c58-c45da9c50d88,0.0,CC,457.0,2.0,1.0,62.0,18.0,15.0,3.0,1.0,12.0,0.0,747.0,103.0,644.0,Register,1.0,0.0,0.0,0.0,164.0,28.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,2466.0,2878.0,http://157.245.145.0/register?id=3775,4.0,0.0,0.0
c09f78fb-2656-414f-85de-7f14f7527d89,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://157.245.145.0/robots.txt,0.0,0.0,0.0
ea2ca11c-028d-4a7b-b120-27425608fad2,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://157.245.145.0/robots.txt,0.0,0.0,0.0
62353101-4fd6-41fe-ada0-4cfcf75ce1cd,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://157.245.145.0/robots.txt,0.0,0.0,0.0
430f69df-5972-432b-a682-ff46d9035c40,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://157.245.145.0/robots.txt,0.0,0.0,0.0
28608c59-86dc-428c-ac8a-d56d156dde83,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,2.0,0.0,0.0,0.0,163.0,60.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,12314.0,12704.0,http://157.245.145.0/sabung_ayam,17.0,0.0,0.0
045bec66-5bff-4cbb-9769-3cc38da32a99,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,2.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/sabung_ayam,17.0,0.0,0.0
ddab1050-1126-4c8d-86b6-d0aa7b9d9747,0.0,CC,553.0,33.0,1.0,127.0,17.0,14.0,3.0,0.0,0.0,0.0,978.0,225.0,753.0,Home,4.0,1.0,0.0,2.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11695.0,http://157.245.145.0/sbo_launch?game_type=sb,17.0,0.0,0.0
7ea3610f-c822-4435-99a8-30a585758c49,0.0,CC,396.0,15.0,1.0,93.0,22.0,19.0,3.0,0.0,0.0,0.0,692.0,115.0,577.0,Daftar Slot Online Indonesia Terpercaya Online 24jam Esiabet,0.0,0.0,0.0,0.0,163.0,43.0,0.0,0.0,100.0,29.0,6.0,7.0,7.0,4.0,3735.0,4064.0,http://157.245.145.0/slots,8.0,0.0,0.0
66b46bfc-6c95-4af8-8254-5d5ae61330a0,0.0,CC,396.0,15.0,1.0,93.0,22.0,19.0,3.0,0.0,0.0,0.0,692.0,115.0,577.0,Daftar Slot Online Indonesia Terpercaya Online 24jam Esiabet,2.0,0.0,0.0,0.0,163.0,45.0,0.0,0.0,100.0,29.0,6.0,7.0,7.0,4.0,3814.0,4193.0,http://157.245.145.0/slots,8.0,0.0,0.0
490c2e52-8be0-4c0b-8e61-7aea8162c10f,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,1.0,1.0,0.0,1.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-dmc,17.0,0.0,0.0
18bfd339-4936-423e-97df-b1a95eec0de7,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-dmc,17.0,0.0,0.0
e23c57af-f568-48e5-bb2e-73d69502e010,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11353.0,11696.0,http://157.245.145.0/slots-gp,17.0,0.0,0.0
31a6ccd4-3c79-4e20-b02d-a1b1b2b54fe1,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-hb,17.0,0.0,0.0
c56dc373-b349-4fe5-a1cf-d5674df7a759,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,3.0,1.0,0.0,2.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-hb,17.0,0.0,0.0
0f247c94-d78a-4601-9395-858a9c78c57c,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11355.0,11696.0,http://157.245.145.0/slots-jk,17.0,0.0,0.0
691af942-e7c1-47db-9f8e-f7e6d28629e7,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,1.0,1.0,0.0,1.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-jk,17.0,0.0,0.0
c27eaca5-3d26-4690-aa04-7800550f8b18,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-jk,17.0,0.0,0.0
3699228d-9465-479f-9601-a256f314c792,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-mg,17.0,0.0,0.0
c2df97db-9b1e-4534-8e4a-417cdddcf640,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,1.0,1.0,0.0,1.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-pp,17.0,0.0,0.0
2daea26d-a4ef-4334-929d-cfb852843f9a,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,1.0,1.0,0.0,1.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-pp,17.0,0.0,0.0
1db03dc3-aa1a-450f-a67c-61dcfb3bb896,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-pt,17.0,0.0,0.0
a427402c-fb65-434b-9c4b-3f9aef4dc01e,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-pt,17.0,0.0,0.0
c6d37e4a-c951-4fe6-947d-16ea6a29007e,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-sg,17.0,0.0,0.0
d8d84523-63bd-4a2d-a5a4-c06d0a51f08d,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-sg,17.0,0.0,0.0
9de422f7-75ff-45d7-8879-0fdbfc3e5ebe,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,4.0,0.0,0.0,1.0,163.0,60.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,12314.0,12704.0,http://157.245.145.0/slots-ttg,17.0,0.0,0.0
8693e03b-cc79-4763-ad74-93c59ea23318,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/slots-ttg,17.0,0.0,0.0
b43fc5aa-c43e-41ad-b428-d4e7b4313cc7,0.0,CC,307.0,4.0,1.0,75.0,19.0,16.0,3.0,0.0,0.0,0.0,544.0,103.0,441.0,Taruhan Olahraga Judi Bola Sports Online Terpercaya Mix Parlay,4.0,0.0,0.0,1.0,163.0,31.0,0.0,0.0,100.0,29.0,6.0,7.0,7.0,4.0,2940.0,3315.0,http://157.245.145.0/sports,7.0,0.0,0.0
f4ecdb2e-2e79-4f9f-8356-f6e3498ef1f4,0.0,CC,307.0,4.0,1.0,75.0,19.0,16.0,3.0,0.0,0.0,0.0,544.0,103.0,441.0,Taruhan Olahraga Judi Bola Sports Online Terpercaya Mix Parlay,0.0,0.0,0.0,0.0,163.0,29.0,0.0,0.0,100.0,29.0,6.0,7.0,7.0,4.0,2861.0,3185.0,http://157.245.145.0/sports,7.0,0.0,0.0
d1c301f5-4bc1-4d7d-9fbb-60bfd1a57540,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,1.0,0.0,0.0,1.0,163.0,60.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,12314.0,12704.0,http://157.245.145.0/terms,17.0,0.0,0.0
266eb3a1-f469-45a8-b384-68f6ba81bb85,0.0,CC,553.0,33.0,1.0,130.0,17.0,14.0,3.0,0.0,0.0,0.0,987.0,234.0,753.0,Esiabet Situs Bandar Judi Slot Pulsa Terpercaya 24Jam,0.0,0.0,0.0,0.0,163.0,46.0,0.0,0.0,100.0,29.0,6.0,7.0,8.0,4.0,11354.0,11696.0,http://157.245.145.0/terms,17.0,0.0,0.0
f3e3d929-9812-461f-90ab-77fbd5f90b95,0.0,CC,49.0,1.0,2.0,1.0,12.0,11.0,1.0,0.0,2.0,0.0,108.0,36.0,72.0,FÃ³rmulas magistrales Finca EspaÃ±a,0.0,0.0,0.0,0.0,185.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,980.0,3488.0,http://217.126.154.0:8075/,0.0,0.0,0.0
67347b48-2bd6-49fd-bd7b-bcf839a26462,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://217.126.154.0:8075/robots.txt,0.0,0.0,0.0
a37aba21-36dd-428b-942d-dd0485421677,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,https://155.138.161.0/robots.txt,0.0,0.0,0.0
c7d0e87a-2c2d-4696-be6b-0278e7ae09ff,0.0,CC,116.0,37.0,0.0,85.0,15.0,10.0,5.0,1.0,8.0,1.0,614.0,229.0,385.0,The Idiot installs Windows 10 on Proxmox â€“ Jon Spraggins,3.0,0.0,0.0,0.0,29.0,54.0,0.0,0.0,96.0,67.0,7.0,7.0,7.0,3.0,1327.0,1365.0,https://155.138.161.0/the-idiot-installs-windows-10-on-proxmox/,77.0,1.0,0.0
19563470-129e-4604-9e6c-3d3e7cbc4bc6,0.0,CC,69.0,3.0,3.0,67.0,35.0,17.0,18.0,4.0,9.0,0.0,460.0,245.0,215.0,Montgomery County Fire Chiefs enter the Computer Age â€“ Montgomery County Fire Chief's Association,0.0,0.0,0.0,0.0,49.0,36.0,0.0,0.0,14.0,20.0,5.0,8.0,6.0,2.0,589.0,595.0,http://40.85.163.0/mcfc/announcements/montgomery-county-fire-chiefs-enter-the-computer-age/,37.0,1.0,0.0
03845ca2-153b-4681-9336-6d6f39a386d5,0.0,CC,49.0,1.0,0.0,46.0,20.0,8.0,12.0,3.0,4.0,0.0,309.0,167.0,142.0,Page not found â€“ Montgomery County Fire Chief's Association,0.0,0.0,0.0,0.0,20.0,19.0,0.0,0.0,11.0,0.0,3.0,5.0,4.0,1.0,145.0,451.0,http://40.85.163.0/mcfc/announcements/montgomery-county-fire-chiefs-enter-the-computer-age/mcfc/robots.txt,24.0,0.0,0.0
34f0ba6c-38d3-48af-86f5-81cb869ed03e,0.0,CC,49.0,1.0,0.0,46.0,20.0,8.0,12.0,3.0,4.0,0.0,309.0,167.0,142.0,Page not found â€“ Montgomery County Fire Chief's Association,0.0,0.0,0.0,0.0,20.0,19.0,0.0,0.0,11.0,0.0,3.0,5.0,4.0,1.0,145.0,451.0,http://40.85.163.0/robots.txt,24.0,0.0,0.0
3164ae9c-9946-4d15-939a-6fd8e6cdc701,0.0,CC,51.0,9.0,2.0,33.0,29.0,20.0,9.0,2.0,3.0,0.0,294.0,102.0,192.0,Body Mist â€“ BODY AND BLAST,2.0,2.0,0.0,2.0,55.0,63.0,0.0,0.0,17.0,88.0,8.0,9.0,8.0,2.0,574.0,1272.0,http://18.224.176.0/product-category/body-mist/,3.0,0.0,0.0
563a7a48-20a1-4169-b091-e2e20012c1c2,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://18.224.176.0/robots.txt,0.0,0.0,0.0
a509fcdc-f68c-428b-823b-d8221d11c373,0.0,CC,69.0,5.0,3.0,25.0,33.0,21.0,12.0,0.0,0.0,0.0,257.0,126.0,131.0,El guabo - Constructora Place & Homes,4.0,0.0,1.0,0.0,168.0,45.0,0.0,0.0,58.0,85.0,19.0,23.0,20.0,3.0,875.0,3116.0,http://34.69.176.0/el-guabo/,3.0,0.0,0.0
6e3dbd03-8796-430f-9b2d-bc1171d70323,0.0,CC,69.0,5.0,3.0,25.0,33.0,20.0,13.0,0.0,0.0,0.0,251.0,120.0,131.0,El guabo 2 - Constructora Place & Homes,7.0,0.0,1.0,0.0,168.0,43.0,0.0,0.0,63.0,84.0,19.0,23.0,19.0,3.0,852.0,3094.0,http://34.69.176.0/el-guabo-2/,3.0,0.0,0.0
21faf616-63ca-436e-870c-8a0b39f63fc8,0.0,CC,84.0,6.0,4.0,27.0,35.0,22.0,13.0,0.0,0.0,0.0,285.0,128.0,157.0,Lombardi - Constructora Place & Homes,4.0,0.0,1.0,0.0,185.0,47.0,0.0,0.0,62.0,86.0,21.0,25.0,21.0,3.0,1063.0,3360.0,http://34.69.176.0/lombardi/,4.0,0.0,0.0
46de5eaf-628b-4131-ae9a-6551d8bc3c7a,0.0,CC,83.0,6.0,3.0,27.0,35.0,22.0,13.0,0.0,0.0,0.0,288.0,133.0,155.0,Los Arupos - Constructora Place & Homes,7.0,0.0,1.0,0.0,185.0,47.0,0.0,0.0,60.0,86.0,21.0,25.0,22.0,3.0,17349.0,19650.0,http://34.69.176.0/los-arupos/,4.0,0.0,0.0
cf626b73-dd1e-4175-8125-180a59736a83,0.0,CC,224.0,18.0,3.0,26.0,33.0,20.0,13.0,0.0,0.0,0.0,492.0,164.0,328.0,Nosotros - Constructora Place & Homes,7.0,0.0,1.0,0.0,168.0,61.0,0.0,0.0,46.0,85.0,19.0,23.0,21.0,3.0,1490.0,16908.0,http://34.69.176.0/nosotros/,3.0,0.0,0.0
a150c273-7249-4753-b266-f9c5cfdf2933,0.0,CC,138.0,10.0,3.0,31.0,33.0,20.0,13.0,0.0,0.0,0.0,360.0,133.0,227.0,Proyectos - Constructora Place & Homes,4.0,0.0,1.0,0.0,168.0,50.0,0.0,0.0,54.0,85.0,19.0,23.0,20.0,3.0,1735.0,4004.0,http://34.69.176.0/proyectos/,5.0,0.0,0.0
50fc9a58-8407-411b-9c9c-076d2835423b,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://34.69.176.0/robots.txt,0.0,0.0,0.0
2c92fe89-7847-4fdd-a4cf-f144452b7630,0.0,CC,271.0,2.0,2.0,169.0,30.0,29.0,1.0,6.0,50.0,0.0,900.0,326.0,574.0,ç™»å½•,0.0,0.0,0.0,0.0,811.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,961.0,952.0,http://86.12.186.0/,1.0,1.0,0.0
9dde248a-514a-4abe-b7a5-a91e7fd81991,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://86.12.186.0/robots.txt,0.0,0.0,0.0
7d6d290b-3d36-42f0-92d9-7cee6a516708,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://3.17.199.0/,0.0,0.0,0.0
9458c7c3-b763-4aaf-a208-db231360af5b,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://3.17.199.0/robots.txt,0.0,0.0,0.0
687f7185-9fc5-4637-b163-0b173f6f83a5,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://176.9.210.0:7890/chain/height,0.0,0.0,0.0
30b1d482-b0c4-49e2-8738-cf0d6529d7d8,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://176.9.210.0:7890/robots.txt,0.0,0.0,0.0
21645ade-5064-4c8f-a383-90077081a96e,0.0,CC,31.0,1.0,0.0,1.0,20.0,19.0,1.0,1.0,4.0,0.0,104.0,87.0,17.0,,0.0,0.0,0.0,0.0,20.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,985.0,977.0,http://13.114.214.0/,0.0,1.0,0.0
0af85e49-0fbf-404e-8cd4-875c0519b83c,0.0,CC,31.0,1.0,0.0,1.0,20.0,19.0,1.0,1.0,4.0,0.0,105.0,87.0,18.0,,0.0,0.0,0.0,0.0,20.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,984.0,977.0,http://13.114.214.0/robots.txt,0.0,1.0,0.0
23011e41-2f32-4f29-83d2-6217475ece64,0.0,CC,31.0,1.0,0.0,1.0,20.0,19.0,1.0,1.0,4.0,0.0,105.0,87.0,18.0,,0.0,0.0,0.0,0.0,20.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,984.0,977.0,http://13.114.214.0/security,0.0,1.0,0.0
f5c227eb-c8a1-44c0-919c-dd760632226a,0.0,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,Apache Tomcat/6.0.26 - Error report,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://119.3.218.0/robots.txt,0.0,0.0,0.0
2d7922cd-b242-42f6-8c25-2422e89eec4a,0.0,CC,9.0,12.0,0.0,23.0,3.0,0.0,3.0,0.0,0.0,0.0,100.0,77.0,23.0,å…¨å›½å­¦æ ¡ä½“è‚²æœºå™¨äººè”ç›Ÿ,0.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1386.0,1382.0,http://119.3.218.0/school/moban/top.html,19.0,0.0,0.0
5921c30f-66a9-4a40-b23a-147e190f87ed,0.0,CC,125.0,49.0,2.0,90.0,35.0,23.0,12.0,1.0,5.0,0.0,532.0,380.0,152.0,Bandar Judi Bola - Agen Taruhan Togel Online - Live Casino,1.0,0.0,1.0,0.0,117.0,127.0,0.0,0.0,98.0,50.0,10.0,13.0,11.0,6.0,5440.0,5699.0,http://18.180.220.0/,3.0,1.0,0.0
0d6d1422-6da5-4ffb-a782-e6db7c912225,0.0,CC,125.0,49.0,2.0,90.0,35.0,23.0,12.0,1.0,5.0,0.0,532.0,380.0,152.0,Bandar Judi Bola - Agen Taruhan Togel Online - Live Casino,0.0,0.0,0.0,0.0,117.0,126.0,0.0,0.0,98.0,50.0,10.0,13.0,11.0,6.0,5408.0,5667.0,http://18.180.220.0/?page=app,3.0,1.0,0.0
8daf2db2-562d-4d13-b666-fd0f055a67fa,0.0,CC,125.0,49.0,2.0,90.0,35.0,23.0,12.0,1.0,5.0,0.0,532.0,380.0,152.0,Bandar Judi Bola - Agen Taruhan Togel Online - Live Casino,4.0,1.0,0.0,1.0,117.0,126.0,0.0,0.0,98.0,55.0,10.0,13.0,10.0,6.0,5408.0,5667.0,http://18.180.220.0/?page=promotion,3.0,1.0,0.0
d159e9ed-6ee4-4056-83b2-d4bae7a8826f,0.0,CC,125.0,49.0,2.0,90.0,35.0,23.0,12.0,1.0,5.0,0.0,532.0,380.0,152.0,Bandar Judi Bola - Agen Taruhan Togel Online - Live Casino,4.0,1.0,0.0,1.0,117.0,125.0,0.0,0.0,98.0,50.0,10.0,13.0,11.0,6.0,5163.0,5423.0,http://18.180.220.0/?page=signup,3.0,1.0,0.0
488f0749-8b52-4981-9079-4e62ebacaf77,0.0,CC,125.0,49.0,2.0,90.0,35.0,23.0,12.0,1.0,5.0,0.0,532.0,380.0,152.0,Bandar Judi Bola - Agen Taruhan Togel Online - Live Casino,0.0,0.0,0.0,0.0,117.0,126.0,0.0,0.0,98.0,50.0,10.0,13.0,11.0,6.0,5312.0,5571.0,http://18.180.220.0/?ref=opesia,3.0,1.0,0.0
