UUID,label,source,folder,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
3a3b502c-16f6-469f-8d93-3e5bbc9e1bcf,1.0,PT,20200827,1.0,0.0,0.0,100.0,50.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,https://u17337076.ct.sendgrid.net/ls/click?upn=XMswMOzut-2BuEkIYOCACrg28-2B7qWoiWzuzr0pwumenPzBD72JtCVRUjeRgJxqJbML04Sn1SPk6uDRAmBWbNbn-2BVog-2FXmoEIXvhPYPDM-2ByNj9oLzodPCY79oQiOY4JzzAyRAlUoowdzWOfXokICkp8Osmxj5qfHdYGk3NaqD52TGOGBzlh-2Bexd0hKCer3205Z9wkOmuJlbMzHEMsxEry5FuVVT8zDjEPydJSbYeuvWZyiuVXBWjTzPYMZ99pUmNvqXH8CG_xu5RDHlEaGQfNLU5cwDJxhSKy-2FGUM3zB-2B40c-2F-2F6iEsIh3e0hCBVKt5jgofXnrCfrtKW9vQP6SIO4sY7KvAZJrH3AAHxnIYAaNiF6WolMfXPPynClmmFmGpA5-2F28qPF0pjPdUilwvYpu-2FbdpmI2avtL5LjTdTY1WkV3Uxy-2FciarRJhTszJiXOmKLvqf8chiYY73t8OZ29McrX-2BBeGtAVzT1a4i-2BgN0tdRHBuawzu2fj8-3D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
99b721ef-1e07-45db-bcdc-47fd25976575,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,https://www.runescape.com-gf.ru/,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
964cc273-8f20-46b6-8090-7f70c4d853e1,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,http://runescape.com-gf.ru/,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
1741472c-2543-489b-8229-daf58c6f7934,1.0,PT,20200827,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,https://runescape.com-gf.ru/,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
608f8021-ffc6-48d1-ba05-0d399e8a9934,1.0,PT,20200827,106.0,0.0,0.0,99.0,33.0,3.0,3.0,4.0,2.0,14662.0,14122.0,4.0,https://httpswwwmyetherwallet.com:443/,31.0,15.0,4.0,0.0,0.0,0.0,282.0,31.0,1.0,66.0,7.0,4.0,3.0,1.0,13.0,2.0,664.0,303.0,361.0,MyEtherWallet | MEW,1.0
92332238-907b-41d2-8696-c4199d52e872,1.0,PT,20200827,106.0,0.0,0.0,99.0,33.0,3.0,3.0,4.0,2.0,14662.0,14122.0,4.0,http://httpswwwmyetherwallet.com/,31.0,15.0,4.0,0.0,0.0,0.0,282.0,31.0,1.0,66.0,7.0,4.0,3.0,1.0,13.0,2.0,664.0,303.0,361.0,MyEtherWallet | MEW,1.0
aa9149ff-8965-42d0-9670-b3cdcc1c0b39,1.0,PT,20200827,30.0,0.0,0.0,77.0,67.0,4.0,4.0,4.0,2.0,903.0,2497.0,1.0,http://www.1sohbet2kahve.com/login.html,13.0,8.0,0.0,0.0,0.0,0.0,30.0,8.0,1.0,15.0,22.0,17.0,5.0,1.0,2.0,0.0,341.0,263.0,78.0,Instagram,1.0
aedc7cb6-4d92-4c6e-9dd2-12cd46594b09,1.0,PT,20200827,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,348.0,346.0,0.0,http://www.hogarymas.es/Postal1/f42b8/,0.0,41.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,4.0,3.0,1.0,1.0,9.0,0.0,80.0,72.0,8.0,Identification - La Banque Postale,1.0
cb2e09aa-fbe9-49a9-b28d-0151bd6a80f1,1.0,PT,20200827,4.0,0.0,0.0,50.0,33.0,3.0,3.0,4.0,1.0,45.0,91.0,0.0,http://mail.secure-paypal03.webredirect.org/secure/,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,,0.0
43245988-b11e-4425-9d94-9c93d987d29c,1.0,PT,20200827,4.0,0.0,0.0,50.0,33.0,3.0,3.0,4.0,1.0,36.0,91.0,0.0,http://mail.secure-paypal03.webredirect.org/secure/inline.php,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,,0.0
41fe163a-d31d-43fc-8dbf-bddcb8ef4a09,1.0,PT,20200827,6.0,0.0,0.0,83.0,50.0,2.0,2.0,2.0,2.0,210.0,560.0,0.0,http://amazon.com.preferredpayments.nz-c0bk.gq/Amazon/,0.0,4.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,8.0,9.0,3.0,6.0,1.0,17.0,0.0,106.0,39.0,67.0,Amazon Sign In,1.0
9d07ab4b-f22c-4d98-9f10-48459d69e500,1.0,PT,20200827,104.0,0.0,0.0,100.0,64.0,9.0,11.0,10.0,6.0,1218.0,1521.0,5.0,https://ind.thecolourmoon.com/~savetaxfiling/Security/Dskbanknewstyle/dsbanknew/bg-BG/index.html?id=de37f2dd22b186b186be8efeaae82d04country=Fr,11.0,54.0,1.0,0.0,0.0,0.0,35.0,10.0,1.0,30.0,58.0,47.0,11.0,1.0,9.0,0.0,223.0,172.0,51.0,Ð”Ð¡Ðš Ð”Ð¸Ñ€ÐµÐºÑ‚,1.0
500a8fc7-cc49-4d95-9f8b-8fc9daea676f,1.0,PT,20200827,104.0,0.0,0.0,100.0,69.0,9.0,11.0,12.0,6.0,1218.0,1521.0,5.0,https://ind.thecolourmoon.com/~savetaxfiling/Security/Dskbanknewstyle/dsbanknew/index.php,11.0,54.0,1.0,0.0,0.0,0.0,35.0,10.0,1.0,30.0,58.0,47.0,11.0,1.0,9.0,0.0,223.0,172.0,51.0,Ð”Ð¡Ðš Ð”Ð¸Ñ€ÐµÐºÑ‚,1.0
49cf3e69-981f-4447-b0b5-c6a2c9a8e735,1.0,PT,20200827,50.0,0.0,0.0,98.0,0.0,2.0,2.0,2.0,1.0,1065.0,1053.0,0.0,https://www.empresas-lnterlbnlk-pe.com/index.php,0.0,44.0,0.0,0.0,0.0,0.0,112.0,29.0,0.0,20.0,11.0,11.0,0.0,0.0,0.0,0.0,383.0,226.0,157.0,ÐžÑ‚Ð´ÐµÐ»ÐºÐ° Ð¸ Ñ€ÐµÐ¼Ð¾Ð½Ñ‚ ÐºÐ²Ð°Ñ€Ñ‚Ð¸Ñ€ Ð¸ Ð¾Ñ„Ð¸ÑÐ¾Ð² Ð² ÐÐ¾Ð²Ð¾ÑÐ¸Ð±Ð¸Ñ€ÑÐºÐµ Ð¿Ð¾Ð´ ÐºÐ»ÑŽÑ‡,0.0
e291c875-cc5e-4010-90a8-58aeead99b93,1.0,PT,20200827,48.0,0.0,0.0,98.0,0.0,2.0,2.0,2.0,1.0,1065.0,1053.0,0.0,https://www.empresas-lnterlbnlk-pe.com/,0.0,44.0,0.0,0.0,0.0,0.0,112.0,29.0,0.0,20.0,11.0,11.0,0.0,0.0,0.0,0.0,383.0,226.0,157.0,ÐžÑ‚Ð´ÐµÐ»ÐºÐ° Ð¸ Ñ€ÐµÐ¼Ð¾Ð½Ñ‚ ÐºÐ²Ð°Ñ€Ñ‚Ð¸Ñ€ Ð¸ Ð¾Ñ„Ð¸ÑÐ¾Ð² Ð² ÐÐ¾Ð²Ð¾ÑÐ¸Ð±Ð¸Ñ€ÑÐºÐµ Ð¿Ð¾Ð´ ÐºÐ»ÑŽÑ‡,0.0
b243dcea-1aae-47d9-9c91-bea8c84f4b7c,1.0,PT,20200827,23.0,0.0,0.0,100.0,29.0,4.0,7.0,8.0,3.0,2047.0,3763.0,2.0,https://techdirectbh.com/,3.0,40.0,0.0,1.0,0.0,0.0,466.0,7.0,0.0,8.0,10.0,5.0,5.0,0.0,0.0,0.0,555.0,47.0,508.0,Home,0.0
858c00be-f96b-4435-a486-1a51e8a97847,1.0,PT,20200827,53.0,0.0,0.0,100.0,58.0,8.0,13.0,13.0,3.0,2199.0,4390.0,1.0,https://techdirectbh.com/contact,6.0,53.0,0.0,0.0,0.0,0.0,576.0,37.0,4.0,12.0,22.0,17.0,5.0,0.0,3.0,2.0,742.0,202.0,540.0,CONTACT,0.0
e3c96c6b-57d2-42d5-9399-83fb5c39b977,1.0,PT,20200827,12.0,0.0,0.0,100.0,75.0,5.0,5.0,4.0,3.0,359.0,628.0,0.0,https://dreambodygurus.com/OMMOM/OM9u8/Office365.php,0.0,4.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,4.0,0.0,67.0,22.0,45.0,One Drive,1.0
84f296dc-79b8-427c-bb8b-01ad1f28a29c,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,399.0,401.0,0.0,https://smamerica.com/wp-content/plugins/ii/alibaba/?email=cchuan@icmtalent.com,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,1.0,3.0,0.0,168.0,167.0,1.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0
5a930b87-f199-433f-8e5b-5a39f12d05f9,1.0,PT,20200827,11.0,0.0,0.0,82.0,50.0,5.0,5.0,5.0,3.0,773.0,1230.0,0.0,https://funnyplay.xyz/app/facebook.com/?lang=en&key=i10nfFXSy2AqX8lxm7eNhUy28Z7Pw6eqPU0KtNGhPaKuJ1gKicsVWoKGhE1XJwv5feoh3i9q8g4NamBvAZCKzqEuDrqMUW2B9UeXE8R6c7fDTvSiyRe9YqLBVMBm6QJe8YMpHV4A1yYn1o98MUCQeXd35pJ7itC89zMU0Vf9ycDNp1ed31HvyrS6PdBUdoYgT2RpYwap,1.0,25.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,2.0,15.0,5.0,10.0,1.0,3.0,0.0,60.0,49.0,11.0,Facebook Login Videos HD,1.0
5c2182dc-94db-4380-99fe-82fc0967f758,1.0,PT,20200827,11.0,0.0,0.0,82.0,50.0,5.0,5.0,5.0,3.0,772.0,1230.0,1.0,http://funnyplay.xyz/app/facebook.com/,1.0,25.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,2.0,15.0,5.0,10.0,1.0,3.0,0.0,60.0,49.0,11.0,Facebook Login Videos HD,1.0
f06fefff-0c1a-4602-8910-c86672bc2258,1.0,PT,20200827,11.0,0.0,0.0,82.0,50.0,5.0,5.0,5.0,3.0,773.0,1230.0,1.0,https://funnyplay.xyz/app/facebook.com/?lang=en&key=cs4sDnBpKNn6RgrbfLoO8ghIWraXn1HOxYwjgV7EOmdfVoHxoe8e1OICiY1HY7L3FQOuWjV9gIpzMkaLM62E099hNOmNplhY8I2nSySgGJX2Q9tNItuNDradmRdoBtr4YFx5WE5lkayzfShQAqsna7xf5oAPbcSTamAGnmcnRvDqHQYEf7LZCZ2IWzoe4ucAy0iGRWeo,1.0,25.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,2.0,15.0,5.0,10.0,1.0,3.0,0.0,60.0,49.0,11.0,Facebook Login Videos HD,1.0
b5890d86-8130-4549-a117-d921dbad428f,1.0,PT,20200827,11.0,0.0,0.0,82.0,50.0,5.0,5.0,5.0,3.0,773.0,1230.0,1.0,http://funnyplay.xyz/app/facebook.com,1.0,25.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,2.0,15.0,5.0,10.0,1.0,3.0,0.0,60.0,49.0,11.0,Facebook Login Videos HD,1.0
eaeaffbb-1da1-4637-af29-d71f5639cfb4,1.0,PT,20200827,16.0,0.0,0.0,100.0,50.0,5.0,7.0,7.0,3.0,188.0,451.0,5.0,https://marketscan.ai/www.ebay.de/act.php,18.0,24.0,0.0,0.0,5.0,0.0,28.0,1.0,4.0,19.0,11.0,6.0,5.0,1.0,3.0,2.0,129.0,84.0,45.0,SicherheitsmaÃŸnahme,0.0
6af59c32-4035-4ec9-8fd3-189b8267257e,1.0,PT,20200827,34.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,317.0,313.0,0.0,http://www.orientalrugcleanings.com/wp-includes/gpt-2/capitalsms/Capitalone/,4.0,7.0,0.0,0.0,0.0,0.0,84.0,17.0,0.0,43.0,5.0,4.0,1.0,1.0,4.0,0.0,242.0,115.0,127.0,,1.0
b097fa8e-a80b-4b93-b853-e00137ff94ef,1.0,PT,20200827,34.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,317.0,313.0,0.0,http://www.orientalrugcleanings.com/wp-includes/gpt-2/capitalsms/Capitalone/,4.0,7.0,0.0,0.0,0.0,0.0,84.0,17.0,0.0,43.0,5.0,4.0,1.0,1.0,4.0,0.0,242.0,115.0,127.0,,1.0
a847268a-2d48-4935-a966-135bcacc18de,1.0,PT,20200827,6.0,0.0,0.0,17.0,50.0,2.0,2.0,2.0,2.0,472.0,473.0,0.0,http://rehabalt.ca/wp-content/plugins/apikey/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTE4NTU3NTk5OQ==MTE4NTU3NTk5OQ==&amp;session=MTE4NTU3NTk5OQ==MTE4NTU3NTk5OQ==,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,30.0,28.0,2.0,Sign in,1.0
52dd6243-9831-4631-9757-2f019122ecfe,1.0,PT,20200827,13.0,0.0,0.0,92.0,100.0,5.0,5.0,5.0,2.0,198.0,393.0,1.0,https://harmonyrealestate.ae/clients/images/pnfile/0nfile/oneddrive/login-option.php?cmd=login_submit&amp;id=74fe962028bb3506a98fafdaf70ca4ef74fe962028bb3506a98fafdaf70ca4ef&amp;session=74fe962028bb3506a98fafdaf70ca4ef74fe962028bb3506a98fafdaf70ca4ef,0.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,OneDrive - File View,0.0
1ba42a45-df91-4f28-b5dc-5925bf9475a2,1.0,PT,20200827,13.0,0.0,0.0,92.0,100.0,5.0,5.0,5.0,2.0,198.0,393.0,1.0,http://harmonyrealestate.ae/clients/images/pnfile/0nfile/oneddrive/login-option.php?cmd=login_submit&amp;id=74fe962028bb3506a98fafdaf70ca4ef74fe962028bb3506a98fafdaf70ca4ef&amp;session=74fe962028bb3506a98fafdaf70ca4ef74fe962028bb3506a98fafdaf70ca4ef,0.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,OneDrive - File View,0.0
db43de45-7c91-4d6f-9655-6a2435e639ed,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,397.0,401.0,0.0,https://btakora.com/wp-content/plugins/io/alibaba/?email=jsmith@imaphost.com,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,1.0,3.0,0.0,168.0,167.0,1.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0
76031540-421d-4e48-a025-54e5d9667d4b,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,397.0,401.0,0.0,https://btakora.com/wp-content/plugins/io/alibaba/,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,1.0,3.0,0.0,168.0,167.0,1.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0
7c49f560-661b-4d3b-b388-453fae2af19b,1.0,PT,20200827,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,397.0,401.0,0.0,https://btakora.com/wp-content/plugins/io/alibaba/,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,1.0,3.0,0.0,168.0,167.0,1.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0
fbbd4c99-aa64-42b9-82c7-a7a497b40cad,1.0,PT,20200827,32.0,0.0,0.0,91.0,100.0,4.0,4.0,4.0,2.0,202.0,453.0,0.0,http://dev-ec21-com.pantheonsite.io/ec21.com/login.ec21.com/global/login/Login.html,50.0,53.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,64.0,17.0,6.0,11.0,1.0,8.0,0.0,232.0,190.0,42.0,"Sign-in :: EC21, Global B2B Marketplace - Connecting Buyers with Suppliers",1.0
6698950f-df08-487e-ad74-abda7db968f9,1.0,PT,20200827,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,http://bleepanswer.com/random/ii.php?email=finance@mscottcapital.com,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0
c1b7be97-eca3-4d07-9d15-51addc03f9de,1.0,PT,20200827,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,157.0,157.0,0.0,http://blackcanyon.com.my/dot/inc/index.php,0.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,One Drive - Select Option,0.0
a1f07d96-e668-4a94-9be3-0d195ade8576,1.0,PT,20200827,11.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,140.0,523.0,3.0,https://invest-brasil.com/app/facebook.com/,1.0,17.0,0.0,3.0,0.0,0.0,17.0,1.0,0.0,1.0,10.0,5.0,5.0,1.0,12.0,0.0,60.0,36.0,24.0,AplicaÃ§Ã£o Facebook,1.0
53736a3f-c875-4014-abd8-a14f933b057a,1.0,PT,20200827,11.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,140.0,523.0,3.0,https://invest-brasil.com/app/facebook.com/?lang=en&key=Rxm37BwKp1rAlbXCj2diQLBt07DtsPkKjriYJ2gWTgUSmJcMkOzBWRF3yrvaNkIWSYMCNTg1CTEeC6qkjBUH6O3yqvkuYdU3qMVhVhHUQO5QtpxLggHLctk9n40M1yzygDBLZIcidk5yzQy6J4x1AtOXKLFTJYAqT23mD7yJ8ObJfCdqQIbOlzhgyVfI8HhBeizFCWMR,1.0,17.0,0.0,3.0,0.0,0.0,17.0,1.0,0.0,1.0,10.0,5.0,5.0,1.0,12.0,0.0,60.0,36.0,24.0,Facebook application,1.0
12ac9bf3-b12c-4aa8-9799-db170b15167d,1.0,PT,20200827,11.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,140.0,523.0,3.0,https://invest-brasil.com/app/facebook.com,1.0,17.0,0.0,3.0,0.0,0.0,17.0,1.0,0.0,1.0,10.0,5.0,5.0,1.0,12.0,0.0,60.0,36.0,24.0,AplicaÃ§Ã£o Facebook,1.0
8d314548-4ddd-463b-8be1-19fe1112b0ff,1.0,PT,20200827,11.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,140.0,523.0,3.0,https://invest-brasil.com/app/facebook.com/?lang=en&key=eIxNs5kDdlRck36KtaNF0KYNUfCr06cL7PkXjN9axwRRw5sCIscbwR0rYos3viSDUulVsc1ZIRgEDL1ReaBQzsOSsLM3r6595uT4zeYqMHxNI3Qbar6g2IRt6RQy1SqXXX3UvZdyoI6qeFAkPsTxo0Q6RW6mA207S96o9hsLiwXmEZwuPAeSE9B6u2tnjFdPqCipdveF,1.0,17.0,0.0,3.0,0.0,0.0,17.0,1.0,0.0,1.0,10.0,5.0,5.0,1.0,12.0,0.0,60.0,36.0,24.0,Facebook application,1.0
7398f3ad-90d4-4122-a015-3bef1ef429eb,1.0,PT,20200827,14.0,0.0,0.0,29.0,40.0,4.0,5.0,5.0,1.0,889.0,3291.0,3.0,http://infocihasebanik.000webhostapp.com/Chase/login/auth.php?country_x=United%20States&amp;locale-8731002x=E?_US,1.0,33.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,25.0,7.0,5.0,2.0,1.0,5.0,0.0,183.0,87.0,96.0,Chase Online,1.0
379eca77-7893-4b5a-b128-d348822271f9,1.0,PT,20200827,14.0,0.0,0.0,29.0,40.0,4.0,5.0,5.0,1.0,888.0,3291.0,3.0,http://infocihasebanik.000webhostapp.com/Chase/login/auth.php?country_x=Chile&amp;locale-8731002x=E?_CL,1.0,33.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,25.0,7.0,5.0,2.0,1.0,5.0,0.0,183.0,87.0,96.0,Chase Online,1.0
c3faae94-1e5c-4f2b-8a7a-a9ce4f805eeb,1.0,PT,20200827,6.0,0.0,0.0,0.0,100.0,2.0,2.0,2.0,2.0,99.0,303.0,2.0,http://www.amazon.de.signin.verification.openid.05436137.budcabourab.tk/738916/germ/report/ufokj2vcyadtg9shp6diehv0pwi84zalr/kunden256222/uat8znno4gfledb1p9okjv5jwzqxtlakf/logmein.php?assoc_handle=dc54ujlxgocekywturkymqz6lf3ini&amp;openid_claim=mtl2cldogt1x4wbfhqcb&amp;identifier_select=zlo8fjdzqhwa61b9bsni&amp;pape_max=ruian0yaesdlkdx71ozzv3cqwnbcrg,0.0,4.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,9.0,3.0,1.0,2.0,1.0,3.0,0.0,75.0,19.0,56.0,Amazon Kundencenter,1.0
ac83727c-83ee-44bb-9969-dd95e468dc48,1.0,PT,20200827,6.0,0.0,0.0,0.0,100.0,2.0,2.0,2.0,2.0,99.0,303.0,2.0,http://www.amazon.de.signin.verification.openid.05436137.budcabourab.tk/738916/germ/report/ufokj2vcyadtg9shp6diehv0pwi84zalr/kunden256222/uat8znno4gfledb1p9okjv5jwzqxtlakf/logmein.php?assoc_handle=9escg3joni8vtyq2egdzjxdkbzqa1s&amp;openid_claim=as5bxsnvr6pehui8ou01&amp;identifier_select=osasqhgejwdmfxacuvwz&amp;pape_max=7aaq0ge5pmmuuwt8bgtrlhcdjy6x1w,0.0,4.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,9.0,3.0,1.0,2.0,1.0,3.0,0.0,75.0,19.0,56.0,Amazon Kundencenter,1.0
10c1ec11-bc42-4976-bb38-1de9341ab654,1.0,PT,20200827,6.0,0.0,0.0,0.0,100.0,2.0,2.0,2.0,2.0,99.0,303.0,2.0,http://www.amazon.de.signin.verification.openid.05436137.budcabourab.tk/738916/germ/report/ufokj2vcyadtg9shp6diehv0pwi84zalr/kunden256222/uat8znno4gfledb1p9okjv5jwzqxtlakf/logmein.php?assoc_handle=6jm7gqyaltbkgbpc2hnin0ovwtzy4d&amp;openid_claim=mhf6iwtyyxina8tlbj2q&amp;identifier_select=7nbhaqezbgt6jwlnkmo0&amp;pape_max=e69lrorzvxwudo34tmbzc58pmxkahn,0.0,4.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,9.0,3.0,1.0,2.0,1.0,3.0,0.0,75.0,19.0,56.0,Amazon Kundencenter,1.0
43670906-1bfd-4f90-aac4-0d7c02ce6d80,1.0,PT,20200827,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,http://paypal-login290.com/assets/files/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,0.0,Index of /assets/files,0.0
41ac375e-f04a-4938-a807-53a4e4829997,1.0,PT,20200827,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,http://paypal-login290.com/assets/files/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,0.0,Index of /assets/files,0.0
b9ed2dfc-5d1d-4fdf-9ad2-d13bef802bae,1.0,PT,20200827,30.0,0.0,0.0,37.0,0.0,5.0,9.0,9.0,3.0,746.0,1659.0,0.0,http://ahmadmashayekhi.ir/wp-content/plugins/folders/assets/fonts/sign/Login.htm,48.0,20.0,0.0,0.0,0.0,0.0,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",0.0
3bd549b5-b33b-4d09-bf28-7a32d6f61ee6,1.0,PT,20200827,20.0,0.0,0.0,100.0,40.0,5.0,6.0,4.0,2.0,324.0,1232.0,3.0,http://98.126.215.108/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signinopenid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,0.0,69.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,11.0,21.0,8.0,13.0,2.0,12.0,0.0,113.0,48.0,65.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,1.0
7069a275-f5f0-4611-9314-91f185718b11,1.0,PT,20200827,20.0,0.0,0.0,100.0,25.0,5.0,6.0,3.0,3.0,370.0,1232.0,3.0,http://78.142.194.53/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin|IP,0.0,69.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,11.0,21.0,8.0,13.0,2.0,12.0,0.0,113.0,48.0,65.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,1.0
6eb13c39-b467-41b2-aede-43f6d9620189,1.0,PT,20200827,20.0,0.0,0.0,100.0,40.0,5.0,6.0,4.0,3.0,369.0,1232.0,3.0,http://78.142.194.53/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,0.0,69.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,11.0,21.0,8.0,13.0,2.0,12.0,0.0,113.0,48.0,65.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,1.0
