UUID,label,source,folder,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
dc84f3fb-f902-4b17-ba99-98be1b7bf74f,1.0,PT,20200831,16.0,0.0,0.0,94.0,0.0,6.0,10.0,9.0,3.0,318.0,382.0,0.0,https://atlas-powerd.top/images/ali/login.php,49.0,21.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,54.0,9.0,2.0,7.0,1.0,5.0,0.0,175.0,124.0,51.0,"
		
Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0
cbe009ec-4f23-432c-926d-e0df647d8208,1.0,PT,20200831,8.0,0.0,0.0,100.0,50.0,2.0,3.0,2.0,2.0,47.0,49.0,1.0,http://www.moncsipirograf.hu/wp/wp-content/plugins/loginizer/IPv6/redirect.php,0.0,5.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,4.0,5.0,2.0,3.0,0.0,2.0,0.0,39.0,22.0,17.0,Connectez-vous Ã  votre compte PayPal,0.0
1c00ce78-2898-4e42-9607-dfed994de478,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,68.0,114.0,0.0,http://www.mensamagazine.it/images/immagini/c/D-T78C2V4/actualisation/ovh/dg3njq=/,1.0,1.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,9.0,2.0,0.0,2.0,1.0,6.0,0.0,142.0,110.0,32.0,Paiement sÃ©curisÃ© OVH,0.0
0aded3af-5071-48d8-83b2-47a30f53ba80,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,68.0,114.0,0.0,http://www.mensamagazine.it/images/immagini/c/D-T78C2V4/actualisation/ovh/dg3njq=/,1.0,1.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,9.0,2.0,0.0,2.0,1.0,6.0,0.0,142.0,110.0,32.0,Paiement sÃ©curisÃ© OVH,0.0
2a2662b3-3af9-4175-a712-a165c8d7f91b,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://rawsonrealty.org/mko/BankofAmerica/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error 404 - Not Found,0.0
7c74b81d-41f0-4226-9346-addee66c62ba,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://rawsonrealty.org/mko/BankofAmerica/250a8910c7e73b573777166ecc12b667/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error 404 - Not Found,0.0
3ccd7074-9ab9-40ee-97fe-2cca9f640e7d,1.0,PT,20200831,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,76.0,92.0,0.0,http://rakuten.co.jp.rakutentep.top/,0.0,3.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,1.0
6187a12b-f8bb-4e06-8e56-1601fd679423,1.0,PT,20200831,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,10.0,0.0,http://mpjobadda.com/ACO%202/Controller/,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,18.0,1.0,0.0,1.0,2.0,16.0,0.0,165.0,159.0,6.0,AT&T Security Server: Login,1.0
02fbd89a-feed-4656-9e01-6a1a90f170a7,1.0,PT,20200831,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,10.0,0.0,http://mpjobadda.com/ACO%202/Controller/,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,18.0,1.0,0.0,1.0,2.0,16.0,0.0,165.0,159.0,6.0,AT&T Security Server: Login,1.0
02db3b7f-dfaf-465a-bba2-98f1470ded1b,1.0,PT,20200831,18.0,0.0,0.0,89.0,0.0,4.0,6.0,6.0,2.0,92.0,245.0,0.0,http://isaiahmcpeak.com/log/daum.htm,6.0,7.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,8.0,10.0,8.0,2.0,2.0,13.0,0.0,109.0,42.0,67.0,Daum ë¡œê·¸ì¸,1.0
b9539b68-2012-4da5-a634-9c67cc958e09,1.0,PT,20200831,3.0,0.0,0.0,67.0,0.0,3.0,3.0,3.0,2.0,834.0,835.0,0.0,http://infoturismzavoi.ro/ddd/demail.php,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,88.0,85.0,3.0,DHL | Tracking made easy...,1.0
aa4fe8fc-be55-48d4-b8bc-15a364acbf59,1.0,PT,20200831,148.0,0.0,0.0,98.0,73.0,32.0,47.0,38.0,7.0,3666.0,11069.0,13.0,http://ht.ly/D7Y130r7aZR,31.0,238.0,4.0,1.0,4.0,1.0,140.0,31.0,9.0,41.0,51.0,36.0,15.0,0.0,1.0,0.0,609.0,300.0,309.0,Servicios para webmasters,0.0
d05902f9-fba1-43d6-a685-7acee89b74c7,1.0,PT,20200831,91.0,0.0,0.0,98.0,78.0,29.0,41.0,38.0,8.0,3083.0,9457.0,1.0,https://wo69c.app.link/RprumqMGn9,28.0,217.0,0.0,0.0,1.0,0.0,129.0,29.0,7.0,38.0,43.0,31.0,12.0,0.0,1.0,0.0,576.0,299.0,277.0,Servicios para webmasters,0.0
5075110e-3f02-4aeb-aec6-d7275e50e79b,1.0,PT,20200831,22.0,0.0,0.0,9.0,33.0,3.0,3.0,3.0,2.0,440.0,443.0,1.0,http://hotel.seotowebdesign.com/wp-includes/js/codemirror/im/espac/sms.html,0.0,6.0,0.0,0.0,0.0,0.0,38.0,8.0,1.0,13.0,12.0,6.0,6.0,1.0,7.0,0.0,123.0,73.0,50.0,Remboursement,0.0
bd23a4fe-54fa-49ac-abf1-09724bdf7c5f,1.0,PT,20200831,5.0,0.0,0.0,40.0,67.0,3.0,3.0,3.0,2.0,54.0,131.0,0.0,http://fastaidlife.com/ok/linkedin_/index.php?email=%7B,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0,0.0,30.0,23.0,7.0,"LinkedIn Login, LinkedIn Sign in | LinkedIn",1.0
dd41e1b1-71d4-47a3-bff9-e787a1d90705,1.0,PT,20200831,28.0,0.0,0.0,32.0,0.0,5.0,9.0,8.0,2.0,983.0,1637.0,2.0,http://9dollarsintothousands.com/wp-includes/Text/Diff/Engine/wp-content/Login.htm,48.0,20.0,0.0,0.0,0.0,0.0,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",0.0
0c72f980-7dbb-4a2d-9b49-d958137f1d54,1.0,PT,20200831,36.0,0.0,0.0,97.0,40.0,5.0,5.0,6.0,4.0,594.0,1176.0,11.0,http://app-24-7.myshopify.com/,1.0,34.0,1.0,0.0,4.0,0.0,134.0,14.0,0.0,9.0,27.0,10.0,17.0,2.0,6.0,0.0,336.0,137.0,199.0,app-24-7,1.0
b505abd1-0507-41f5-9041-cec4e4af1043,1.0,PT,20200831,35.0,0.0,0.0,100.0,40.0,5.0,6.0,5.0,4.0,593.0,1176.0,11.0,http://www.app-24-7.myshopify.com/,1.0,34.0,1.0,0.0,4.0,0.0,134.0,14.0,0.0,9.0,27.0,10.0,17.0,2.0,6.0,0.0,336.0,137.0,199.0,app-24-7,1.0
bde270dd-8efd-4f65-97bf-41676e6e098a,1.0,PT,20200831,35.0,0.0,0.0,100.0,40.0,5.0,6.0,5.0,4.0,591.0,1176.0,11.0,http://www.app-24-7.myshopify.com,1.0,34.0,1.0,0.0,4.0,0.0,134.0,14.0,0.0,9.0,27.0,10.0,17.0,2.0,6.0,0.0,336.0,137.0,199.0,app-24-7,1.0
580a0c16-3cb4-466d-8479-cedae4ee23f5,1.0,PT,20200831,13.0,0.0,0.0,31.0,100.0,5.0,5.0,5.0,3.0,250.0,497.0,0.0,http://womensmma.com/LanTroVisionLtd/toda/,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
c6a2cc66-a7f5-42d9-8e9c-b7580d459ed1,1.0,PT,20200831,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,https://paypal-verify-acc.com/pi,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0," 404 Not Found
",0.0
a8971875-6890-4315-92e4-3878ffe05aaf,1.0,PT,20200831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e52b8e77-b8b2-420e-b7b2-120f4d229beb,1.0,PT,20200831,5.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,2.0,105.0,107.0,1.0,http://paypal-login286.com/egg.php?secret_key=7scvybx2wzralnj31dgiq046uhtoek,0.0,1.0,0.0,1.0,0.0,0.0,37.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,117.0,28.0,89.0,Log in to your PayPal account,1.0
0b62cede-f4a8-4fab-ad36-3e6fafee88a4,1.0,PT,20200831,5.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,2.0,105.0,107.0,1.0,http://paypal-login285.com/egg.php?secret_key=3puck1s0n2jfxbt4wqe97mldyrvho8,0.0,1.0,0.0,1.0,0.0,0.0,37.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,117.0,28.0,89.0,Log in to your PayPal account,1.0
a1296185-d8ac-4679-a669-34b953af9a35,1.0,PT,20200831,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,60.0,120.0,0.0,http://nozaki777.com/outlook_owa/New/Login.php,0.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,34.0,20.0,14.0,Outlook,1.0
3201684e-0569-4684-b289-2975eec5daa0,1.0,PT,20200831,7.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,53.0,200.0,1.0,https://atualizacaoclicaixa.myddns.me/app/mobile/,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,24.0,18.0,6.0,Seja Bem-vindo ao Novo Portal,0.0
cedf7d58-2b6c-4190-a293-30fa5b6637ef,1.0,PT,20200831,7.0,0.0,0.0,100.0,33.0,3.0,3.0,2.0,3.0,53.0,200.0,1.0,http://atualizacaocliecaixa.com,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,24.0,18.0,6.0,Seja Bem-vindo ao Novo Portal,0.0
071a345c-d1db-45fb-b712-2d2bdb49557a,1.0,PT,20200831,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,11.0,2.0,http://c3e6c20dd0.nxcli.net/wp-content/html/zip/update/index.php?email=hostmaster@imp.ch,0.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,4.0,0.0,54.0,51.0,3.0,Imp Client,0.0
c2f12b63-fba6-4d38-b33c-fd3d741a5b3c,1.0,PT,20200831,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,11.0,1.0,http://c3e6c20dd0.nxcli.net/wp-content/html/zip/update/index.php?email=peering@imp.ch,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,4.0,0.0,54.0,51.0,3.0,Imp Client,0.0
4ea1dc9c-7702-4041-915b-2f1cd770599e,1.0,PT,20200831,125.0,0.0,0.0,100.0,33.0,4.0,11.0,6.0,3.0,2652.0,3227.0,0.0,https://www.designerforuiy.com/lvbag/index.php,7.0,30.0,0.0,0.0,0.0,0.0,418.0,93.0,0.0,226.0,24.0,15.0,9.0,2.0,7.0,0.0,1253.0,524.0,729.0,"Louis Vuitton & Chanel & Gucci Handbags, Wallets On Sale",1.0
f30a5702-6574-4668-a295-1bac30c82411,1.0,PT,20200831,17.0,0.0,0.0,100.0,75.0,3.0,3.0,4.0,2.0,790.0,1119.0,0.0,https://basiakurier.top/oplata27/,2.0,5.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,6.0,4.0,2.0,2.0,1.0,5.0,0.0,80.0,36.0,44.0,PayU,1.0
90441061-8d7d-42df-9874-ae14b450afab,1.0,PT,20200831,88.0,0.0,0.0,99.0,50.0,14.0,15.0,15.0,5.0,1930.0,4478.0,1.0,https://renovianutraceuticals.com/erste/0v8iIiCyErYwiMycuLACwSCiOTEsXAgICOJJfKCAUUa402WkbGssS3b2/login.php,0.0,7.0,1.0,1.0,0.0,0.0,24.0,5.0,1.0,9.0,10.0,8.0,2.0,1.0,3.0,0.0,81.0,47.0,34.0,Erste NetBank,1.0
1c03143f-4408-4b88-b390-984e68fe3383,1.0,PT,20200831,52.0,0.0,0.0,98.0,46.0,11.0,15.0,13.0,7.0,624.0,1783.0,1.0,https://bt-lntraneti.com/login/5ogrkzgu=/index.php,34.0,103.0,0.0,0.0,0.0,0.0,48.0,2.0,1.0,38.0,50.0,25.0,25.0,1.0,16.0,0.0,246.0,167.0,79.0,BT.com Log in,1.0
2b15c801-101a-4e18-86cc-355316a245c7,1.0,PT,20200831,5.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,1.0,105.0,107.0,1.0,http://paypal-login285.com,0.0,1.0,0.0,1.0,0.0,0.0,37.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,117.0,28.0,89.0,Log in to your PayPal account,1.0
a0a4b655-b20c-43aa-90d4-85fade5424c1,1.0,PT,20200831,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,https://paypal-verify-acc.com/pi/,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0," 404 Not Found
",0.0
8b3b0520-56eb-42ff-b6e6-8c0e91f8a8de,1.0,PT,20200831,5.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,2.0,105.0,107.0,0.0,http://paypal-login288.com/,0.0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,117.0,28.0,89.0,Log in to your PayPal account,1.0
240d51ad-2fe9-40a6-934a-923fcc733ca3,1.0,PT,20200831,31.0,0.0,0.0,100.0,71.0,5.0,7.0,6.0,3.0,533.0,1709.0,1.0,https://mail.cordobasy.com/Manage-AbsaOnlineBanking-httpsib.absa.co.zaabsa-onlinelogin.jsp-Logon-AbsaExpress/AbsaLogin.htm,14.0,26.0,1.0,0.0,1.0,0.0,211.0,8.0,1.0,26.0,5.0,3.0,2.0,2.0,33.0,0.0,441.0,180.0,261.0,Absa Online,1.0
9be514fb-9d41-43d8-8540-82758811c28d,1.0,PT,20200831,15.0,0.0,0.0,100.0,50.0,4.0,4.0,3.0,3.0,246.0,497.0,1.0,http://35.223.255.227/wp-mail.php,0.0,20.0,0.0,1.0,1.0,1.0,55.0,3.0,1.0,99.0,5.0,0.0,5.0,3.0,28.0,0.0,406.0,238.0,168.0,Credit Card Login | Discover Card,1.0
695fcb86-c707-4d12-b0d9-95ec46acfdb8,1.0,PT,20200831,3.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,42.0,44.0,0.0,https://www.derdledash.com/public/contact/firas,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,Page Not Found,0.0
e8201639-9208-4d5f-b42f-6f48401f105b,1.0,PT,20200831,6.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,3.0,70.0,261.0,0.0,https://sfshfkfaf.co.vu/help-support/,0.0,3.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,204.0,186.0,18.0,Facebook,1.0
d3f95f89-f8b8-477a-a402-3fa4ff394646,1.0,PT,20200831,12.0,0.0,0.0,83.0,70.0,9.0,10.0,10.0,3.0,167.0,598.0,2.0,http://undismantled-perfec.000webhostapp.com/email.html,1.0,35.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,6.0,5.0,1.0,1.0,3.0,0.0,33.0,31.0,2.0,Instagram,1.0
ec19c098-1397-4c40-a594-cb738fca8c05,1.0,PT,20200831,2.0,0.0,0.0,50.0,100.0,2.0,2.0,2.0,2.0,5.0,15.0,0.0,http://fffreecupidscarandbreakdancerb.000webhostapp.com/,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,13.0,0.0,80.0,34.0,46.0,Welcome to ,1.0
d81765f4-a4d0-4dd0-8cba-6aa2117f3afc,1.0,PT,20200831,7.0,0.0,0.0,57.0,40.0,4.0,5.0,5.0,1.0,102.0,302.0,2.0,http://squelched-hammer.000webhostapp.com/,4.0,31.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,46.0,36.0,10.0, Log in to Facebook | Facebook ,1.0
89ebe23e-52a8-40b1-874a-e4750e170d88,1.0,PT,20200831,40.0,0.0,0.0,10.0,40.0,4.0,5.0,6.0,1.0,147.0,462.0,2.0,http://fbpass2500.000webhostapp.com/,46.0,37.0,0.0,0.0,0.0,0.0,44.0,3.0,0.0,49.0,38.0,21.0,17.0,1.0,5.0,0.0,286.0,218.0,68.0,Facebook â€“ log in or sign up,1.0
10c382cf-3650-4ae8-82bf-8a36a57013f4,1.0,PT,20200831,9.0,0.0,0.0,78.0,50.0,6.0,7.0,7.0,2.0,121.0,426.0,2.0,https://ngaongansudoi345.000webhostapp.com/,1.0,33.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,6.0,4.0,2.0,2.0,5.0,0.0,86.0,65.0,21.0,Login into Facebook,1.0
f49cb899-022e-48ca-9d85-2b62510d24bc,1.0,PT,20200831,4.0,0.0,0.0,75.0,0.0,2.0,3.0,2.0,1.0,1468.0,1468.0,0.0,http://mobile-allactivity.aba.vg/,3.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,41.0,21.0,20.0,Ù‡Ø°Ù‡ Ø§Ù„ØµÙØ­Ø© Ù…Ø­Ø¸ÙˆØ±Ø© - 403,1.0
b2e494a8-1341-4d17-8118-1d4162c5342d,1.0,PT,20200831,6.0,0.0,0.0,67.0,40.0,5.0,6.0,6.0,1.0,83.0,287.0,2.0,http://6281992772018.000webhostapp.com/,10.0,31.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,12.0,4.0,2.0,2.0,1.0,16.0,0.0,88.0,53.0,35.0,Selamat datang di Facebook,1.0
dbc662d4-a86e-48ea-aacf-073f0a11c917,1.0,PT,20200831,9.0,0.0,0.0,56.0,50.0,6.0,7.0,6.0,2.0,208.0,588.0,2.0,http://groupbokepvip.000webhostapp.com/,22.0,31.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,24.0,3.0,2.0,1.0,0.0,0.0,0.0,127.0,33.0,94.0,WhatsApp Group Invite,0.0
980f200b-4ea3-47e9-89d2-618496eb58eb,1.0,PT,20200831,5.0,0.0,0.0,100.0,50.0,2.0,3.0,2.0,2.0,98.0,97.0,3.0,https://atupgradenow.weebly.com/,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,404 - Page Not Found,0.0
18edf41e-bdff-420f-b883-2d69e0174791,1.0,PT,20200831,9.0,0.0,0.0,56.0,50.0,6.0,7.0,6.0,2.0,208.0,588.0,2.0,http://contributing-delimi.000webhostapp.com/,22.0,31.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,24.0,3.0,2.0,1.0,0.0,0.0,0.0,127.0,33.0,94.0,WhatsApp Group Invite,0.0
332b536f-9ec5-4c5b-943c-8928b3d0f887,1.0,PT,20200831,27.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,367.0,895.0,1.0,https://ee.billing-paymonthly.com/,1.0,2.0,0.0,1.0,0.0,0.0,64.0,0.0,0.0,47.0,1.0,0.0,1.0,2.0,4.0,0.0,237.0,98.0,139.0,Login,1.0
d19b7a9a-4e7b-4904-b090-1229e11e2ab1,1.0,PT,20200831,27.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,367.0,895.0,1.0,http://ee.billing-paymonthly.com/,1.0,2.0,0.0,1.0,0.0,0.0,64.0,0.0,0.0,47.0,1.0,0.0,1.0,2.0,4.0,0.0,237.0,98.0,139.0,Login,1.0
e21b6e71-13d9-4b79-b5d1-4220dc844d6a,1.0,PT,20200831,3.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,42.0,44.0,0.0,http://www.derdledash.com/public/contact/firas/,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,Page Not Found,0.0
7706d703-1b1e-43a8-8457-29708ee91834,1.0,PT,20200831,14.0,0.0,0.0,93.0,80.0,10.0,10.0,8.0,3.0,137.0,366.0,5.0,http://dissipative-atoms.000webhostapp.com/,4.0,14.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,0.0
a0324f91-fb7a-4dcc-a266-70e4ce22c3fa,1.0,PT,20200831,9.0,0.0,0.0,100.0,60.0,4.0,4.0,6.0,3.0,396.0,536.0,4.0,https://micro0demms0nmsds.z13.web.core.windows.net/,4.0,6.0,4.0,2.0,3.0,2.0,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,1.0
d7842373-3ab5-469a-9406-1519e43d60eb,1.0,PT,20200831,5.0,0.0,0.0,100.0,50.0,2.0,3.0,2.0,2.0,98.0,97.0,1.0,https://yahoomailverificationupdateservices.weebly.com/,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,404 - Page Not Found,0.0
7ea0f839-c54e-4876-aab3-f442889eb707,1.0,PT,20200831,8.0,0.0,0.0,63.0,50.0,6.0,7.0,7.0,2.0,84.0,287.0,2.0,http://videodewasa040600.000webhostapp.com/,1.0,31.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,5.0,4.0,3.0,1.0,1.0,9.0,0.0,75.0,39.0,36.0,Masuk Facebook | Facebook,1.0
9e05a5fa-2e7e-43a0-967e-6bac23fb95c1,1.0,PT,20200831,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,137.0,366.0,5.0,https://flfl4.000webhostapp.com/,4.0,14.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,0.0
9d96d131-e265-4a2f-8711-45a4746d2349,1.0,PT,20200831,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,44.0,42.0,0.0,http://www.mensamagazine.it/images/immagini/c/D-T78C2V4/actualisation/ovh/tk2zmm=/index2.php,0.0,14.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,6.0,1.0,5.0,1.0,2.0,0.0,53.0,44.0,9.0,Authentification,1.0
1f5434fe-08ba-49b4-bb82-041020e0e42a,1.0,PT,20200831,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,44.0,42.0,0.0,http://www.mensamagazine.it/images/immagini/c/D-T78C2V4/actualisation/ovh/tk2zmm=/index1.php,0.0,14.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,6.0,1.0,5.0,1.0,2.0,0.0,55.0,45.0,10.0,Authentification,1.0
c0fd48cc-9554-4858-8a29-1c708a57af1f,1.0,PT,20200831,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,44.0,42.0,0.0,http://www.mensamagazine.it/images/immagini/c/D-T78C2V4/actualisation/ovh/mvhmwu=/index2.php,0.0,14.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,6.0,1.0,5.0,1.0,2.0,0.0,53.0,44.0,9.0,Authentification,1.0
000f069b-8938-4e58-a295-9c18f7c51440,1.0,PT,20200831,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,44.0,42.0,0.0,http://www.mensamagazine.it/images/immagini/c/D-T78C2V4/actualisation/ovh/mvhmwu=/index1.php,0.0,14.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,6.0,1.0,5.0,1.0,2.0,0.0,55.0,45.0,10.0,Authentification,1.0
70b3d5e5-e4b7-4bba-9ef5-81b18cc48bf2,1.0,PT,20200831,10.0,0.0,0.0,0.0,100.0,1.0,1.0,2.0,1.0,112.0,437.0,0.0,http://www.fasequatro.com/blog/wp-content/uploads/2020/08/fixed_new/customer_center/customer-IDPP00C799/login.php,1.0,37.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,29.0,5.0,3.0,2.0,2.0,6.0,0.0,173.0,63.0,110.0,identifiez-vous,1.0
a97b4526-5249-4e16-b7fe-3e9001482a45,1.0,PT,20200831,10.0,0.0,0.0,0.0,100.0,1.0,1.0,2.0,1.0,112.0,437.0,0.0,http://www.fasequatro.com/blog/wp-content/uploads/2020/08/fixed_new/customer_center/customer-IDPP00C157/login.php,1.0,37.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,29.0,5.0,3.0,2.0,2.0,6.0,0.0,173.0,63.0,110.0,identifiez-vous,1.0
b4196e90-dc19-4ff4-bd22-64003446a7ca,1.0,PT,20200831,3.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,42.0,44.0,0.0,http://www.derdledash.com/public/contact/firas,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,Page Not Found,0.0
dc080470-6392-4419-8eca-692d62f47561,1.0,PT,20200831,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,404.0,547.0,0.0,http://www-bancoestado.cl.keystoneacoustics.com/pagina/imagenes/comun2008/banca-en-linea-personas.html,1.0,3.0,0.0,0.0,0.0,0.0,26.0,7.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,52.0,30.0,BancoEstado Personas | Banca en LÃ­nea,0.0
ab8f6ce8-f9c9-4b90-981a-48df4a3e8b04,1.0,PT,20200831,176.0,0.0,0.0,85.0,39.0,40.0,46.0,35.0,9.0,1764.0,5578.0,4.0,https://urlz.fr/dHI5,9.0,145.0,0.0,0.0,1.0,0.0,30.0,2.0,5.0,13.0,33.0,29.0,4.0,1.0,1.0,0.0,123.0,109.0,14.0,RÃ©ducteur de lien / Minimiseur d'URL [Raccourcir un lien],1.0
