UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,hash_value,span,button,sensitive_case1,sensitive_case2
516b3c5b-4fc5-42c5-bec8-533d30cbdaf1,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/9a9f34778e9f16c/?cmd=_update&dispatch=9a9f34778e9f16c3e&locale=_US,0.0,1.0,0.0,20200712,1.0,da78af5c9c27412c9ca9053440c031594e141f19,0.0,0.0,1.0,0.0
95348741-0c59-4f2c-92b3-c5c91227c070,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/3f43e7f4e662004/?cmd=_update&dispatch=3f43e7f4e66200443&locale=_US,0.0,1.0,0.0,20200712,1.0,3409dfdec29f1eb7bb2869d54adb851c23296c05,0.0,0.0,1.0,0.0
c6824dec-42fa-43e4-80cd-c15b901101d3,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/3f43e7f4e662004?cmd=_update&dispatch=3f43e7f4e66200443&locale=_US,0.0,1.0,0.0,20200712,1.0,3409dfdec29f1eb7bb2869d54adb851c23296c05,0.0,0.0,1.0,0.0
4639ba23-46b3-4866-8118-9fd5238eaa61,1.0,OP,60.0,2.0,0.0,8.0,4.0,4.0,0.0,1.0,6.0,0.0,139.0,50.0,89.0,Anmeldung - Raiffeisen,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,20.0,67.0,3.0,3.0,3.0,2.0,779.0,2434.0,http://onexon.fr/raiffeisen/lograiffeisenFull/,5.0,1.0,0.0,20200712,1.0,04cb7282334ae7e8291962823ef653c5e448982d,19.0,1.0,1.0,0.0
e5a7893b-278b-4c83-a8f6-9bff2752e71a,1.0,OP,76.0,3.0,0.0,8.0,4.0,4.0,0.0,1.0,4.0,0.0,158.0,56.0,102.0,Anmeldung - Raiffeisen,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,20.0,67.0,3.0,3.0,3.0,2.0,779.0,2433.0,http://onexon.fr/raiffeisen/lograiffeisenFull/kred.php,5.0,1.0,0.0,20200712,1.0,f608a715154c5cb070a4b74d0d9287e20d56e72a,15.0,1.0,1.0,0.0
8f34e65f-8eb4-4b4f-80d6-a4408d1e330a,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/bf2adc26ca3bcc4?cmd=_update&dispatch=bf2adc26ca3bcc488&locale=_US,0.0,1.0,0.0,20200712,1.0,da78af5c9c27412c9ca9053440c031594e141f19,0.0,0.0,1.0,0.0
67ed2a6d-fb0b-40d1-8e4a-cc35a1324b34,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/bf2adc26ca3bcc4/?cmd=_update&dispatch=bf2adc26ca3bcc488&locale=_US,0.0,1.0,0.0,20200712,1.0,da78af5c9c27412c9ca9053440c031594e141f19,0.0,0.0,1.0,0.0
8958973d-d9e8-45a5-872c-e6d1f85a5d32,1.0,OP,47.0,1.0,1.0,11.0,7.0,0.0,7.0,1.0,3.0,0.0,95.0,40.0,55.0,Log into Facebook | Facebook,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,100.0,17.0,5.0,7.0,7.0,4.0,1221.0,1543.0,https://video0110--cn14135.repl.co/,0.0,1.0,0.0,20200712,1.0,4ba6d3e1a847ffcd8650fce73b54bb37883449de,11.0,1.0,1.0,0.0
61f42a7a-0929-44f8-9d50-d4dad5e4e197,1.0,OP,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,79.0,258.0,http://b60xbxvsharedpoint.an.r.appspot.com/wp-content,4.0,1.0,4.0,20200712,1.0,791d9a635533dd08441153e2a7853cbc96e458d8,2.0,0.0,1.0,0.0
79e05c51-4206-44f5-8eb7-6fa97f9f49c3,1.0,OP,39.0,4.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,99.0,64.0,35.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,9.0,0.0,0.0,100.0,67.0,6.0,6.0,7.0,4.0,83.0,244.0,https://login-offlce365-0utl00k.nn.r.appspot.com/linkedrecruiter.html,4.0,1.0,4.0,20200712,1.0,b57192a7dbac2ca8c1d8597229f728dc23b18739,2.0,0.0,1.0,0.0
93b9cfd2-ee07-4aac-92c2-14a3274aa6ba,1.0,OP,1.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,87.0,84.0,3.0,DHL | Tracking,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,30.0,22.0,9.0,9.0,9.0,7.0,35.0,31.0,http://chivasgrillconcepcion.cl/dh/DHLAUTO/dhl.php?.rand=13InboxLight.aspx?n=1774256418&fid=1&fid=4&rand=13InboxLightaspxn.1774256418,0.0,1.0,0.0,20200712,1.0,5095f2a6746b431d6e6d327f674ac2788c3c2948,2.0,0.0,1.0,0.0
180092b4-274a-45ad-a3cd-2c37e7bf5657,1.0,OP,1.0,6.0,0.0,4.0,3.0,1.0,2.0,1.0,11.0,0.0,162.0,127.0,35.0,Outlook Web App,1.0,0.0,1.0,0.0,25.0,12.0,0.0,0.0,92.0,0.0,2.0,2.0,3.0,2.0,39.0,66.0,http://kherad.ir/my-fsu.html,1.0,1.0,0.0,20200712,1.0,a2f74a78656aa90fb47f0f8481e7619caff94c6b,0.0,0.0,1.0,0.0
46d43954-c408-44d5-9456-f80c9ab4697c,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/3e013022d363001e6249898841470845/,0.0,1.0,0.0,20200712,1.0,8ca8298f573f66efb9e7d87ccff9c8b9a176a2c2,0.0,1.0,0.0,1.0
d70e3fa8-d890-4df3-879e-9f9eebd5935a,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/bacf9b0aa4cc99cd482fea6a039b8ca7/,0.0,1.0,0.0,20200712,1.0,b62b5483453795043ec02f8213dbe580f480cee5,0.0,1.0,0.0,1.0
1467ffa0-61cd-4452-ad8c-25fa2ba8920f,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/92578630b5fde4314707eedee26e9d8b/,0.0,1.0,0.0,20200712,1.0,99361809d6f31d0baea5812e9256b145aca9a9be,0.0,1.0,0.0,1.0
b89f32fb-dcde-4576-9891-83732dfad141,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/8d9b74dca6ed3337020e7a6f0a4da103/,0.0,1.0,0.0,20200712,1.0,1ffc9dee2578d18ea91e9e61e9656871c980ba60,0.0,1.0,0.0,1.0
c0fcd3a9-8178-423f-b46d-b7203a40af60,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/09bbda8d5737efe735c6161b97fdffec/,0.0,1.0,0.0,20200712,1.0,c9f8bf3fdff69466e703e319dac7120d90b0528c,0.0,1.0,0.0,1.0
d4497114-5ea7-4e33-96b9-2fa6e49848f0,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/efdf9bad35920da672c0790293086400/,0.0,1.0,0.0,20200712,1.0,a79f3bac367e4406b361996c8d0e69c87ddeb37d,0.0,1.0,0.0,1.0
31606277-2a6b-4ee3-b872-65ffa934451a,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/f47e7c87178802767fed410980e4a8e3/,0.0,1.0,0.0,20200712,1.0,f0c41c8b1f5568d4e71bbeafb6a5c909ecbc9668,0.0,1.0,0.0,1.0
1a5ba3c4-7b82-4aa5-ad70-417658a66a5e,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/fa41838fa5a85333243035e4b2a12339/,0.0,1.0,0.0,20200712,1.0,42bac828a3329174a0a7949645e34f87d0301daf,0.0,1.0,0.0,1.0
1b6361cd-723c-4e46-8fce-96f32657579f,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/b820b2233829d77b91f56cfbcca8b220/,0.0,1.0,0.0,20200712,1.0,12b8656d95a6bf2dcf83b298d70129372756ce55,0.0,1.0,0.0,1.0
71bd8278-4d9b-4cc5-a176-f966ede238d4,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/58c2dd689cce3962446446ec7766c234/,0.0,1.0,0.0,20200712,1.0,24e54d4dd972cc34297cb4483675caead45a6b37,0.0,1.0,0.0,1.0
e20624c2-aec7-48ab-8e31-e27e3d7584f9,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/0af98da693a84aff61f3c63a9fca1378/,0.0,1.0,0.0,20200712,1.0,7b47b3c7bc34c98e705d71ed80f5cb848024f6cc,0.0,1.0,0.0,1.0
74d9a1bd-2dfa-411e-a929-0e4d811cd3a5,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/7fcdaf978770cf3b976e60ab33afb360/,0.0,1.0,0.0,20200712,1.0,1625055b0d904a438b1b5110d82f785adc7c2d31,0.0,1.0,0.0,1.0
6db2516a-4df8-4d66-b08e-93795d670b22,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/5a38b10373507ef636edc6b55ef48d2e/,0.0,1.0,0.0,20200712,1.0,c309d971715e93a91725f5e02e472a4fe8f5e1be,0.0,1.0,0.0,1.0
1c88c68d-7628-4ed3-a25b-f2cdc6b261cf,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/dd6e7662f5e91cdef1fafa4bf377d970/,0.0,1.0,0.0,20200712,1.0,01b1388fe3bf6d89d4ce9aefac0066fbecf1724d,0.0,1.0,0.0,1.0
6fa11aae-d1ac-4758-aa1f-a76e361d0c4f,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/0f7cacb10440e5343563ad35a61efbb0/,0.0,1.0,0.0,20200712,1.0,fd8ee4ccdce53261db20943693a9d09774075649,0.0,1.0,0.0,1.0
f2e6e7d5-8c40-4745-88d2-a16aec27e29e,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/a8079f2604a44653657cf87441111bc4/,0.0,1.0,0.0,20200712,1.0,95cf6afb443ba250895886029c7762a3cd91a06e,0.0,1.0,0.0,1.0
5e695a22-4c3b-497c-8d26-f56559847e88,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/2d11f8fd60df17e4d5cc367ea474a135/,0.0,1.0,0.0,20200712,1.0,12d01c5425c05be9f81b2d7553153d39193efaf7,0.0,1.0,0.0,1.0
e3b9a5f0-eb72-44b8-8289-6fbe61f8c518,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/f1472b353b49df834235f208c0962681/,0.0,1.0,0.0,20200712,1.0,872b26cf5beec8be50e3867b49a547800f0fb855,0.0,1.0,0.0,1.0
bf8b9a2d-3eb7-433e-9bab-fc178ffdb8b6,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/0c68c551d086f628e8d54cd81bfd20b7/,0.0,1.0,0.0,20200712,1.0,673d0afa99b3cbb43583609980ccee0aac39ad79,0.0,1.0,0.0,1.0
4ce77af4-2d26-4025-a88b-809b25933dd7,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/7c30a5273be2ce4095b3fdcda456fb58/,0.0,1.0,0.0,20200712,1.0,0feb6e38af2f260a850d1b5795d24f2dbbc3a79f,0.0,1.0,0.0,1.0
8c29f7aa-7782-4579-b666-6627c5ad18b6,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/0fd54fa50ade279f6f93836716bc10b6/,0.0,1.0,0.0,20200712,1.0,4c2b99a7beec8f487273b03960d167d8d1e66cb6,0.0,1.0,0.0,1.0
f3551ee5-7e9c-44d8-9885-6c246cf956fe,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/90966e22a7d3d798412325423eb86a66/,0.0,1.0,0.0,20200712,1.0,3a7a5e9463db1f1bafa17c898c34f5c7e5013191,0.0,1.0,0.0,1.0
49cb13c4-6fa9-4c41-a0d7-f15a2b82086f,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/92a55dfc1d4d1f5b4875915a2c5e4b9e/,0.0,1.0,0.0,20200712,1.0,6ac08f3ae8bba6700dedca681d4956c95f5812b2,0.0,1.0,0.0,1.0
0dd94155-792f-4e33-a33f-4bf7b087cf5d,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/378a1beceee3eb464dd478bdb8d808ee/,0.0,1.0,0.0,20200712,1.0,557cca1ae9d601b47d4318f64b75517f3cf92474,0.0,1.0,0.0,1.0
9713ba04-9051-41e2-93a7-b33e3e3b9b74,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/ef4409b84678030cc3f0bf74569eaf18/,0.0,1.0,0.0,20200712,1.0,21b715558ab356408c85b5288b19531888d0dd1a,0.0,1.0,0.0,1.0
b8744cec-8a69-4b51-8ae1-c9319bd81f61,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/8b325db7350d11f6438a80330d48b793/,0.0,1.0,0.0,20200712,1.0,439b1c0614fd65797cc717e9a81ac0f153392887,0.0,1.0,0.0,1.0
8452fe7e-e607-413a-bf0f-a77047d2629b,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/98a556366e3f64e66e823b27ad823c32/,0.0,1.0,0.0,20200712,1.0,aa87bf17e85e9fcf7f60e1e420a17cbdf277a626,0.0,1.0,0.0,1.0
9f60ad74-77d1-4550-9f81-29b01ef17b3c,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/477d9d650d2acda2b874e14c9370edf6/,0.0,1.0,0.0,20200712,1.0,921f81581fd747df4812fb3f38f8ff327e681a76,0.0,1.0,0.0,1.0
92f59e23-f12d-44f5-9ab7-78029c71e03a,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/7325735af5784f10b51d8f8d67e804dd/,0.0,1.0,0.0,20200712,1.0,658df34abd7af3a056689c3ba68fcf96aea78ce6,0.0,1.0,0.0,1.0
77616c12-2bb4-4e32-9fe5-5256963c1b73,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/a97d396b0b5ddc72246fd39e63e5091e/,0.0,1.0,0.0,20200712,1.0,5f987c5aca4782f860127e2142e020b86f7cadf8,0.0,1.0,0.0,1.0
46f2e1d5-86f1-4de5-934c-f889ca67de6e,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/1662e8491af87881a45783e3c4be24c6/,0.0,1.0,0.0,20200712,1.0,19de50e057557c10b33ee6f7f661418ab42d9748,0.0,1.0,0.0,1.0
4f477865-54df-4fe9-a633-2777d5ce9683,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/f957996096fa2e1a8b48c6b64f58653a/,0.0,1.0,0.0,20200712,1.0,41037a4547b4357293145b706bd9a5e8ff8124dd,0.0,1.0,0.0,1.0
c4b94aff-2edf-4fae-aad3-f7f5b3c0a0dd,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/eb479c704e48f7103e4cf7345b88479f/,0.0,1.0,0.0,20200712,1.0,475925510c6e5a6beb7ba6efe5d4fab789e0ea3f,0.0,1.0,0.0,1.0
f1bd7607-54e1-43e7-bc64-f037dab89fdd,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/b89405b3d0cbfaa0bb22434a4e5b6882/,0.0,1.0,0.0,20200712,1.0,a551df64011a6f6c5ef4a839ae26d8efe2f7bf6b,0.0,1.0,0.0,1.0
f5e4a2eb-72e5-4e97-987f-45176f4e48ba,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/34dd039f59dd641fb69496e5e13488a0/,0.0,1.0,0.0,20200712,1.0,e2f2457467d6f6b4c452b51a0d33eea148e826d1,0.0,1.0,0.0,1.0
ed585e7f-b454-45e6-b1f4-d2dc2a2e2a5d,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/80eb70a6eff2322de2a516b7178e7eb5/,0.0,1.0,0.0,20200712,1.0,ba4b24460d1a3b86dfdd2e9f99f31ce77b6fae5d,0.0,1.0,0.0,1.0
b15b5feb-7e3b-431c-a71b-c39e1f49c35b,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/51b98cb4f6ff198b07ff1216795d19cf/,0.0,1.0,0.0,20200712,1.0,9e1b68e215672fd999603da9ed0e819538f78208,0.0,1.0,0.0,1.0
5588726d-5d63-4ea6-af39-3b9fdc4eec61,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/f2bb7e00802441314d9fd7c05dd944a8/,0.0,1.0,0.0,20200712,1.0,edb275cee1184ce45f4ab2b32e98cf266da3eef0,0.0,1.0,0.0,1.0
1ad53a49-6849-4cb4-8d46-68c80ea3d232,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/96fb0ccdd7339679703b9f07f9f321e6/,0.0,1.0,0.0,20200712,1.0,047ce7fe47e4f28dad198cc2cf052529c965ad72,0.0,1.0,0.0,1.0
6f7ac9aa-16fc-4500-a3ca-c68d59b3221b,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,   -  ,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,1.0,95.0,282.0,http://shadetreetechnology.com/V4/validation/a6399bee43cee3b5f1d63bba25527100/,0.0,1.0,0.0,20200712,1.0,3057a6cb632d4ea0e1c20a6264d987e155a8cd25,0.0,1.0,0.0,1.0
