UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,hash_value,span,button,sensitive_case1,sensitive_case2,sensitive_case3,sensitive_case4
27ee50ac-2672-4033-98bd-a8db7508be2c,1.0,OP,19.0,3.0,0.0,8.0,3.0,2.0,1.0,0.0,3.0,0.0,71.0,36.0,35.0,Yahoo - login,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,80.0,67.0,4.0,4.0,4.0,2.0,69.0,204.0,http://yahoo.xapoinvest.com/,0.0,0.0,0.0,20200724,1.0,0be22e17a8085e7af35bfee4fa4f2f26f0535e55,7.0,0.0,0.0,0.0,0.0,0.0
1b36627c-52e6-49ec-bf4d-ae9b9478dbdd,1.0,OP,55.0,7.0,0.0,13.0,83.0,70.0,13.0,0.0,0.0,0.0,274.0,166.0,108.0,Page not found - drawings.ae,0.0,0.0,0.0,0.0,413.0,99.0,0.0,0.0,4.0,75.0,4.0,4.0,4.0,2.0,1371.0,3997.0,http://drawings.ae/Webmail/webmail.php,0.0,0.0,0.0,20200724,1.0,c8b748da71dce43896322004ac71af2ebdcba4b7,27.0,0.0,0.0,0.0,0.0,0.0
182559da-3015-4b55-951c-b1dd798db166,1.0,PT,78.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,103.0,31.0,72.0,Esfera,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,821.0,823.0,https://ceifeiros.org.br/ls/esfera.com.vc/1/h9a3ZdimxQHa8lBLmAIP/,0.0,0.0,0.0,20200724,1.0,714def43f2494b27d49354332e6af8da4002fe7d,14.0,0.0,0.0,0.0,0.0,0.0
a5a44ad8-6842-4a6f-abea-af8709fd4590,1.0,PT,38.0,5.0,1.0,26.0,14.0,9.0,5.0,0.0,1.0,0.0,165.0,87.0,78.0,"The Paper Design - NhÃ  sáº£n xuáº¥t, cung cáº¥p thiá»‡p Pop-up card, quilling card",3.0,0.0,1.0,0.0,80.0,23.0,0.0,0.0,35.0,25.0,5.0,6.0,5.0,4.0,353.0,891.0,http://www.thepaperdesign.com/of,4.0,0.0,0.0,20200724,1.0,88ee8e7e08eaa5edb3f97112f63a31ab3089c32d,10.0,0.0,0.0,0.0,0.0,0.0
286c6fda-4264-4ee4-a336-7ce6a27b2c92,1.0,OP,22.0,0.0,0.0,0.0,56.0,18.0,38.0,0.0,0.0,0.0,109.0,107.0,2.0,"Î’ank of Î‘merica â€” Î’anking, ",0.0,0.0,0.0,0.0,233.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,74.0,356.0,http://yanddcleaning.com.au/Bank%20of%20America/app/f12894c6b09729b3e7ec24f6c400bd76/,0.0,0.0,0.0,20200727,1.0,02253dc6c0fee1f2da3880c069bd00c1128ede4b,0.0,0.0,0.0,0.0,0.0,0.0
31207392-5667-45a9-b860-07895fb6be5f,1.0,OP,4.0,1.0,1.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,81.0,78.0,3.0,LinkedIn: Business Invitation,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,62.0,28.0,18.0,19.0,18.0,4.0,1978.0,2044.0,http://cconstructora.com/wp/linkedin/source/?email=,0.0,0.0,0.0,20200727,1.0,53f3a713aef3cb2a56f4ac8652657fa38be1c255,0.0,0.0,0.0,0.0,0.0,0.0
006010c5-1749-4713-b444-f0ae55393d0d,1.0,OP,13.0,0.0,0.0,7.0,14.0,2.0,12.0,0.0,0.0,0.0,80.0,49.0,31.0,Netflix,4.0,0.0,1.0,0.0,8.0,24.0,0.0,0.0,96.0,67.0,4.0,6.0,7.0,4.0,569.0,1393.0,https://aapkaclassified.in/bootstrap/acabou.php?cadastro=#%3C?php%20echo%20$rnd;%20?%3E/BR,2.0,0.0,0.0,20200728,1.0,d58b96e8bf0783d665d10460f0c5e7a411f8df62,5.0,0.0,0.0,0.0,0.0,0.0
60cb5ce9-04a7-4053-a043-8cd69ce127de,1.0,OP,16.0,0.0,0.0,0.0,45.0,17.0,28.0,0.0,0.0,0.0,92.0,90.0,2.0,"Î’ank of Î‘merica â€” Î’anking, ",0.0,0.0,0.0,0.0,233.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,58.0,300.0,http://yanddcleaning.com.au/Bank%20of%20America/app/103b8fc778e44b97f3d8ea62c52ad66e/,0.0,0.0,0.0,20200728,1.0,411a382aa1ee6852a38ce8e191c88f72d45d26cf,0.0,0.0,0.0,0.0,0.0,0.0
dd7613e6-f1fe-4209-a9b0-c96a6ad23635,1.0,OP,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,93.0,80.0,10.0,10.0,8.0,3.0,137.0,364.0,http://secureyouraccount12.000webhostapp.com/,4.0,0.0,0.0,20200728,1.0,cf17a3cafd62ea0fbb4dafd8426dc9745846a04b,2.0,0.0,0.0,0.0,0.0,0.0
d16245f7-e109-4231-8996-8781d1bb4b3a,1.0,PT,64.0,5.0,0.0,3.0,17.0,14.0,3.0,0.0,4.0,0.0,134.0,49.0,85.0,"
Owa Mailbox Quota Page",0.0,0.0,0.0,0.0,46.0,43.0,0.0,0.0,93.0,90.0,10.0,11.0,10.0,4.0,727.0,1178.0,https://owamailboxquota.yahoosites.com/,2.0,0.0,0.0,20200728,1.0,13553fc5e09f209734e65df05a022365c32d4124,8.0,1.0,0.0,0.0,0.0,0.0
a63abcc4-f17b-480d-ae6d-58c34ee20124,1.0,OP,733.0,2.0,0.0,172.0,4.0,4.0,0.0,0.0,11.0,1.0,1875.0,469.0,1406.0,"Mon Easy Banking, ma banque en ligne | BNP Paribas Fortis",0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,100.0,50.0,4.0,4.0,4.0,3.0,847.0,2494.0,https://bnp-webbe.firebaseapp.com/,11.0,0.0,0.0,20200729,1.0,04ca739e4bd6cfd0d4346b3c6ccb433dbdb9c239,289.0,139.0,0.0,0.0,0.0,0.0
7d56ed97-9f99-4ede-af5b-3cc47a996e8a,1.0,OP,54.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,296.0,16.0,280.0,Manage your Apple ID - Apple,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,391.0,963.0,https://paklawyer.com/wp-content/upgrade/Login/,0.0,0.0,0.0,20200729,1.0,786b5620e5154df4f82f80c5ce9b1e47cdeee20c,225.0,0.0,0.0,0.0,0.0,0.0
e01a591b-ff6c-4d87-8154-6394b758cc8a,1.0,PT,16.0,7.0,1.0,17.0,21.0,14.0,7.0,0.0,15.0,0.0,161.0,138.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,5.0,3.0,0.0,1.0,21.0,29.0,0.0,0.0,100.0,20.0,4.0,5.0,5.0,3.0,518.0,569.0,https://rakuten.co.jp-login.infomx.work/pages/lt_login.html,2.0,0.0,0.0,20200729,1.0,b04aef56328d80544ae458d3424b5b704e6c6e32,5.0,0.0,0.0,0.0,0.0,0.0
8cc45563-f94c-4937-aed0-407e3c93a673,1.0,PT,36.0,0.0,0.0,2.0,15.0,15.0,0.0,0.0,5.0,0.0,94.0,44.0,50.0,ä¸‰äº•ä½å‹éŠ€è¡Œ,0.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,1.0,785.0,3525.0,https://smbc.co.jp.aib.aibgsjsw5001.jsp.btc918.vip/,0.0,0.0,0.0,20200729,1.0,35555c81e5b3a407eb87c8754bdb15e8e661c147,13.0,1.0,0.0,0.0,0.0,0.0
6178c621-73a0-4a93-aeed-5fc8ff5de7b3,1.0,PT,19.0,18.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0,157.0,41.0,116.0,CaixaBank | banca digital CaixaBankNow,0.0,0.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1698.0,2449.0,http://www.algtechsolutions.com/tmp/es/app.html,0.0,0.0,0.0,20200730,1.0,77f32be40b6167eca16a8ca5c731f308f6c17f23,0.0,0.0,0.0,0.0,0.0,0.0
bfa1fe26-3057-46b8-9914-ab9fd2f41eea,1.0,OP,20.0,5.0,1.0,5.0,5.0,4.0,1.0,0.0,2.0,0.0,94.0,60.0,34.0,Sign in to your account,13.0,13.0,7.0,10.0,5.0,15.0,0.0,0.0,100.0,80.0,9.0,10.0,10.0,5.0,451.0,686.0,https://scannerdocument.z13.web.core.windows.net/,0.0,0.0,6.0,20200731,1.0,360a0f4bb44f4998185105b9fd076bcffa762765,4.0,1.0,0.0,0.0,0.0,0.0
959c69d6-0cdb-4fbb-9676-d4b1e69928eb,1.0,OP,43.0,3.0,4.0,0.0,12.0,9.0,3.0,0.0,4.0,0.0,119.0,88.0,31.0,AccÃ¨s CR - CrÃ©dit Agricole,1.0,0.0,1.0,0.0,29.0,35.0,0.0,0.0,100.0,73.0,10.0,12.0,11.0,5.0,1454.0,6110.0,https://credit-agricole-activation.u799434f72.ha004.t.justns.ru/compte/5125d9937ca5195a3e361d6c356124e8/,0.0,0.0,0.0,20200731,1.0,b2618549b83892efbd53732a97038dfe3825db66,1.0,0.0,0.0,0.0,0.0,0.0
