UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,hash_value
309b300c-1f72-4d85-a995-913b50a18b16,1.0,OP,15.0,10.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,55.0,47.0,8.0,"Wells Fargo - Personal & Business Banking - Student, Auto & Home Loans - Investing & Insurance",0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,2297.0,2348.0,https://minigpracing.co.uk/wp-admin/includes/WellsFargo/https.wellsfargo.com.home/wells-fargo-security-update/,0.0,1.0,0.0,20200713,1.0,9f94eb31e7c4218a88dc3f928c18354e2f584975
8c5e8f25-627f-4cda-87d2-4ca08cd735ed,1.0,OP,39.0,3.0,1.0,5.0,9.0,4.0,5.0,2.0,22.0,0.0,103.0,72.0,31.0,OneDrive,4.0,0.0,3.0,0.0,6.0,14.0,0.0,0.0,93.0,50.0,3.0,4.0,4.0,3.0,7.0,21.0,http://sistemaverde.cl/docusmentsecured/pdf/onedrivelogon.php,3.0,1.0,0.0,20200713,1.0,3229891677484a86ad87d2f32945c51ab5979b7e
a4070e71-c6be-49e3-a3d4-45f5be3b5051,1.0,OP,39.0,1.0,0.0,12.0,5.0,3.0,2.0,1.0,6.0,0.0,100.0,59.0,41.0,PersonalID Step,2.0,0.0,0.0,0.0,94.0,13.0,0.0,0.0,31.0,60.0,5.0,5.0,5.0,2.0,111.0,349.0,http://teamcustomerhomersupportregardesakf90ew.000webhostapp.com/US.2018/US.2018/kmredx/hgyfrd/us.2018/1/index.htm,1.0,1.0,0.0,20200713,1.0,d7fe6cd2a7772c49a46721b839300e6b6de0acd0
fcc5d733-f513-4527-a87b-b27c8e1d7911,1.0,OP,94.0,1.0,0.0,10.0,21.0,17.0,4.0,1.0,11.0,0.0,414.0,313.0,101.0,U.S. Verification,1.0,0.0,1.0,0.0,155.0,34.0,0.0,0.0,12.0,43.0,7.0,7.0,7.0,3.0,402.0,1193.0,http://teamcustomerhomersupportregardesakf90ew.000webhostapp.com/US.2018/US.2018/kmredx/hgyfrd/us.2018/1/details.html?7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d-7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d-7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d,4.0,1.0,0.0,20200713,1.0,8c4ee6321122bbd2298acccc978443ad69fb6c9c
26291775-b9b5-4bc8-91cb-e38dd5f48199,1.0,OP,39.0,1.0,0.0,12.0,5.0,3.0,2.0,1.0,6.0,0.0,100.0,57.0,43.0,PersonalID Step,2.0,0.0,0.0,0.0,31.0,13.0,0.0,0.0,31.0,60.0,5.0,5.0,5.0,2.0,104.0,318.0,http://corresponsive-comme.000webhostapp.com/injek4n%20us/U.S.elshrawy2018/LogIn/us-integrals/home/auth/,1.0,1.0,0.0,20200713,1.0,8767d36316c1dec5977eb0d92d8ee680d2b1d546
cc536d02-24b5-41ad-9588-fa041e37fbba,1.0,OP,87.0,1.0,0.0,10.0,19.0,15.0,4.0,1.0,13.0,0.0,406.0,309.0,97.0,U.S. Verification,2.0,0.0,0.0,0.0,31.0,30.0,0.0,0.0,13.0,50.0,5.0,5.0,6.0,2.0,164.0,439.0,http://corresponsive-comme.000webhostapp.com/injek4n%20us/U.S.elshrawy2018/LogIn/us-integrals/home/auth/details.html?636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d-636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d-636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d,4.0,1.0,0.0,20200713,1.0,f45142b536b9ed9adb8a96d3c8cf0a83e71fb044
15d5cef8-38ea-497c-9979-21027b4f7fec,1.0,OP,34.0,7.0,1.0,10.0,9.0,7.0,2.0,1.0,6.0,0.0,124.0,75.0,49.0, Sign in,13.0,13.0,7.0,10.0,14.0,18.0,0.0,0.0,100.0,50.0,9.0,10.0,11.0,4.0,542.0,1018.0,https://firebasestorage.googleapis.com/v0/b/edq3e-41f2c.appspot.com/o/&%5E%25&%5E%25%C2%A3&%5E%25%C2%A3&%5E(%C2%A3&%C2%A3%5E%25$.html?alt=media&token=b70187e0-4761-468e-934e-24657cf5a30c,0.0,1.0,6.0,20200713,1.0,3e2317989b93103d5dce153019f5895861fff089
9aec1a43-364c-4b8b-829c-4fa3530373c8,1.0,OP,46.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,4.0,0.0,110.0,50.0,60.0,Mobile Î’anking : Login,3.0,0.0,1.0,0.0,94.0,13.0,0.0,0.0,31.0,60.0,5.0,5.0,5.0,2.0,175.0,470.0,http://my-ee-webhelp.000webhostapp.com/banks/online.lloydsbank.co.uk/mobile/,1.0,1.0,0.0,20200713,1.0,be94dff3263b0bdecb1990293cfb3c89ceb278d8
b69c97ba-39ec-49ab-9222-9211af4de1e1,1.0,PT,15.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,71.0,45.0,26.0,| Welcome |,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,215.0,416.0,https://www.pn-sinjai.go.id/cache/-/MARKET/,0.0,0.0,0.0,20200713,1.0,cd2ae5c61ddada53bc3f00e3349cc55cd79a37f4
9d2f9938-0d86-40a6-9a71-b0bd027eb5a7,1.0,PT,80.0,4.0,0.0,4.0,5.0,1.0,4.0,1.0,8.0,0.0,143.0,55.0,88.0,CURRENTLY FROM AT&T,2.0,2.0,0.0,2.0,19.0,19.0,0.0,0.0,100.0,100.0,4.0,8.0,8.0,1.0,464.0,1454.0,https://docs.google.com/forms/d/e/1FAIpQLSferdhBU_RRTWZC-1X-i2sH0bt-3uSbixOQEcwkZyogPwAdfg/viewform?usp=sf_link,3.0,0.0,0.0,20200713,1.0,77d2c0047fe042ba2de030612e39be3b1f6ef2e7
a6c8a363-bff3-49cd-8ec4-c42ed3f6bb83,1.0,PT,105.0,4.0,0.0,4.0,5.0,1.0,4.0,1.0,9.0,0.0,175.0,56.0,119.0,AT&T MAIL SERVICE,2.0,2.0,0.0,2.0,19.0,18.0,0.0,0.0,100.0,100.0,4.0,7.0,6.0,1.0,403.0,1403.0,https://docs.google.com/forms/d/e/1FAIpQLSfcOFWs-1A_IRNHBYRaoxiTtUjfamxGwFv9lzLQ5evMBdPBUA/viewform,3.0,0.0,0.0,20200713,1.0,805b80c3188627a8fff28daf94240ce634cdd767
31cc1a25-60f8-4154-bac3-5091b6b8c3f5,1.0,PT,32.0,13.0,0.0,20.0,9.0,8.0,1.0,2.0,12.0,0.0,183.0,130.0,53.0,"Carte bancaire prÃ©payÃ©e, carte bancaire rechargeable, carte Mastercard prÃ©payÃ©e, PCS, transfert d'argent ",0.0,0.0,0.0,0.0,36.0,34.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,250.0,645.0,https://tickets-verification.com/statut_pcs.html,0.0,1.0,0.0,20200713,1.0,7616843d48dca222ff2f59431f3aa8dfb8865b28
9a948648-37e1-4992-9e55-4466878a24fb,1.0,PT,49.0,1.0,2.0,5.0,20.0,11.0,9.0,1.0,3.0,1.0,142.0,74.0,68.0,khgkh,1.0,1.0,1.0,0.0,35.0,28.0,0.0,0.0,100.0,33.0,5.0,6.0,6.0,3.0,620.0,1706.0,https://khgkh.godaddysites.com/,2.0,1.0,0.0,20200713,1.0,3ff0ac884cfe0e46a102ba0e9d5e90e3684d1245
c879877d-b670-4181-a92e-77a5ce01313e,1.0,PT,60.0,137.0,17.0,224.0,6.0,3.0,3.0,1.0,5.0,0.0,752.0,628.0,124.0,æ¡ƒåœ’å¸‚ç«‹å…‰æ˜Žåœ‹æ°‘ä¸­å­¸ - ~æ­¡è¿Žå…‰è‡¨~,0.0,0.0,0.0,0.0,34.0,110.0,0.0,0.0,8.0,67.0,6.0,7.0,6.0,3.0,16103.0,16131.0,http://www.gmjh.tyc.edu.tw/index.php,173.0,1.0,0.0,20200713,1.0,dafa3bd55ff08ee5f7855020f29b8a51dbd1f941
2d369759-bf45-470e-85af-2dd62ceeccff,1.0,PT,57.0,2.0,2.0,6.0,19.0,11.0,8.0,1.0,3.0,1.0,155.0,75.0,80.0,sd1qjd2bsvdn,1.0,1.0,1.0,0.0,35.0,28.0,0.0,0.0,100.0,33.0,5.0,6.0,6.0,3.0,571.0,1646.0,https://sd1qjd2bsvdn.godaddysites.com/,2.0,1.0,0.0,20200713,1.0,0d692c345a02ff5e7252ecd333d1ca911b389813
fe4cc2e0-3121-4bbb-ad40-818380c6dc67,1.0,PT,1.0,4.0,0.0,0.0,8.0,2.0,6.0,1.0,7.0,0.0,80.0,68.0,12.0,Login Page,0.0,0.0,0.0,0.0,33.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,54.0,53.0,http://81.161.67.82/,0.0,1.0,0.0,20200713,1.0,708dfb471d885c6d9ace2c7777af8f7f0a1fb156
f0b6d87a-1c2f-4a16-8aa5-a0fd2a86d460,1.0,PT,285.0,3.0,0.0,61.0,89.0,73.0,16.0,3.0,4.0,0.0,594.0,391.0,203.0,Login - My3,8.0,0.0,6.0,0.0,133.0,124.0,0.0,0.0,100.0,33.0,8.0,9.0,9.0,5.0,907.0,3143.0,https://my3.billing-change.co.uk/,5.0,1.0,0.0,20200713,1.0,da07ffff1d80d682350c5aa209c59bbbff730681
dbe7b36d-7277-4d15-a298-4e8461ca7eba,1.0,PT,64.0,0.0,0.0,47.0,1.0,0.0,1.0,2.0,4.0,0.0,237.0,98.0,139.0,Login,1.0,0.0,1.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,362.0,985.0,http://eebilleruk.com/,1.0,1.0,0.0,20200713,1.0,cf665073a81760f06a4e9d43bc286e011e9c50c3
8202c5c8-1bcc-4a6a-b303-b1e3931be2dd,1.0,OP,16.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,7.0,0.0,73.0,57.0,16.0,Zimbra Web Client Sign In,1.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,65.0,104.0,http://posta.kmu.edu.tr/,5.0,1.0,0.0,20200714,1.0,167fafc10dc64f584fbb4d3b4f649609da009e72
33c23af0-a5f1-4e57-a86b-23d9bffe0c92,1.0,OP,22.0,2.0,0.0,19.0,16.0,8.0,8.0,4.0,26.0,0.0,174.0,135.0,39.0,DirektNet Internet Banking - Raiffeisen Bank,0.0,0.0,0.0,0.0,118.0,21.0,0.0,0.0,95.0,0.0,2.0,2.0,2.0,2.0,289.0,284.0,http://removegetit.com/ktb/login.php,12.0,1.0,0.0,20200714,1.0,e920d3ff4818e02cb5a4fce1faef798f61b1fc30
2f436125-8901-4b9a-9fc8-647fd7601f6d,1.0,OP,15.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,5.0,0.0,52.0,18.0,34.0,Accedi al tuo conto Paypal,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,23.0,64.0,http://francescaspente.servemp3.com/Pa/signin.php,4.0,1.0,0.0,20200714,1.0,839f9ddf9a894f0421755983d818001a2ddbfd59
6ad97d10-10cf-443a-96a4-3cb9aa2b1258,1.0,OP,34.0,4.0,2.0,20.0,24.0,19.0,5.0,1.0,12.0,0.0,199.0,147.0,52.0,AT&T - Login,3.0,0.0,1.0,0.0,167.0,49.0,0.0,0.0,100.0,50.0,12.0,15.0,17.0,3.0,1604.0,2961.0,https://piacniacpumpiaon.com/.minst/sbc/sbc/sbcglobal.net.htm,15.0,1.0,0.0,20200714,1.0,ba8dc251df3978e95adfe6424605372a3d263ee4
97fda6cf-27f4-4a5d-84ec-95d6edeee9d1,1.0,OP,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,68.0,68.0,0.0,Apwg | Email Settings,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,https://supergeekreview.com/wp-includes/img/25GB/index.php?email=reportphishing@apwg.org,0.0,0.0,0.0,20200714,1.0,1aa4d28fb6282c7852e5a89c12df8ddc34681bcf
0fc9e0c8-b308-4223-9f7e-2bac8cf2c301,1.0,OP,14.0,0.0,0.0,13.0,10.0,7.0,3.0,1.0,4.0,0.0,106.0,48.0,58.0, Enter your Self Assessment Unique Taxpayer Reference - Self-Employment Income Support Scheme - GOV.UK,2.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,14.0,67.0,3.0,3.0,3.0,2.0,835.0,1224.0,http://taxpay.gov.uk.maysalab.com/,11.0,1.0,0.0,20200714,1.0,9a66a8bf1f398840e634f0ac38d41e070e473ffa
ca9aac21-54a5-4764-ba40-320f92a8a92f,1.0,OP,46.0,2.0,0.0,8.0,10.0,5.0,5.0,2.0,22.0,0.0,149.0,76.0,73.0,Netflix,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,2.0,379.0,853.0,http://zamanexpress.com/wp-includes/css/-/net/Home/login,0.0,1.0,0.0,20200714,1.0,f1b645334f461d3ac9bf27b3613f94ae20c2a1e5
b6ca20eb-6d34-4d65-a417-dec7a99bea8e,1.0,OP,45.0,1.0,0.0,16.0,14.0,12.0,2.0,1.0,4.0,0.0,142.0,92.0,50.0,Canaca,1.0,0.0,0.0,1.0,8.0,31.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,2.0,485.0,1396.0,http://support.canaca.com/view.php?auth=o1x32hqaac4eqaaa8OprIMTfPGWR4Q%3D%3D,8.0,1.0,0.0,20200714,1.0,4b76f26ea933d8e20858bc13e8038d308e510c1f
7fb2112c-2e1f-4938-9f27-5a6a8413f77f,1.0,OP,134.0,0.0,0.0,189.0,5.0,2.0,3.0,2.0,6.0,0.0,777.0,246.0,531.0,"
        My EE login
    ",0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,1.0,517.0,983.0,https://myee-securepanel.com/account/,13.0,1.0,0.0,20200714,1.0,5ae438e1a9acff37490c9214d0dcc7cc0830bfd5
7ef0a060-ffbb-41c5-9fa3-0d9ef0cec91f,1.0,OP,43.0,11.0,0.0,37.0,8.0,7.0,1.0,2.0,6.0,0.0,163.0,105.0,58.0,Ð¡Ð¾Ð¾Ð±Ñ‰ÐµÑÑ‚Ð²Ð¾ Steam,0.0,0.0,0.0,0.0,125.0,28.0,0.0,0.0,96.0,0.0,3.0,3.0,4.0,3.0,164.0,438.0,http://k915501b.bget.ru/,12.0,1.0,0.0,20200714,1.0,28ac47b17f667cebe9918285ab2aa2823d342c0d
18f75af1-2d00-44e6-816b-030430899573,1.0,OP,26.0,0.0,1.0,12.0,47.0,14.0,33.0,1.0,4.0,0.0,159.0,106.0,53.0,Sign In | LinkedIn,3.0,0.0,0.0,0.0,82.0,32.0,0.0,0.0,72.0,67.0,4.0,8.0,4.0,2.0,725.0,1567.0,http://www.birchdalefireandsecurity.com/sandbox/linkedIn/linkedin/,8.0,1.0,0.0,20200714,1.0,1f714a6af7558de3b895b71671ab9935d95e7ddf
e6941ab3-c949-4969-9839-778e24070119,1.0,OP,362.0,5.0,2.0,175.0,32.0,16.0,16.0,2.0,44.0,0.0,1225.0,790.0,435.0,Facebook - ë¡œê·¸ì¸ ë˜ëŠ” ê°€ìž…,0.0,0.0,0.0,0.0,31.0,34.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,1.0,3462.0,3451.0,http://facebook.conn.pw/,100.0,1.0,0.0,20200714,1.0,9f4bbbd226fb8f0911a6d9560b7326e9c9b734a7
75381378-4ec4-48f3-a11c-79d256440842,1.0,OP,12.0,1.0,0.0,5.0,1.0,0.0,1.0,2.0,14.0,0.0,109.0,90.0,19.0,Google Accounts,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,50.0,50.0,2.0,2.0,2.0,2.0,8.0,18.0,http://mehmetuyar.com/asset/note/LoginVerification.php,5.0,1.0,0.0,20200714,1.0,f849bcf1f84abc8be5d3051ccd20f2137e4dc680
39219acf-8475-4a05-92e1-ddbaebe61cde,1.0,OP,278.0,4.0,0.0,32.0,8.0,5.0,3.0,0.0,0.0,0.0,400.0,72.0,328.0,Steam Community,2.0,0.0,0.0,0.0,37.0,29.0,0.0,0.0,100.0,57.0,7.0,7.0,7.0,3.0,435.0,1354.0,https://sinchamax220402.000webhostapp.com/,12.0,0.0,0.0,20200714,1.0,02ef76d65755c35b115d3db2edcffbae91b5acc1
6ad95367-3a15-44e2-ad70-7873db4a9d93,1.0,OP,6.0,2.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,61.0,59.0,2.0,Excel Online,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,50.0,2.0,2.0,3.0,2.0,3507.0,3590.0,http://sabujpatra.com/PDF/page.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,0.0,0.0,0.0,20200714,1.0,cd9a436916d829577ee534172ffefd7caa688df6
baae6de9-5214-4739-8200-250128cf20d1,1.0,OP,62.0,10.0,0.0,13.0,25.0,22.0,3.0,2.0,8.0,0.0,244.0,150.0,94.0,Compte ameli - mon espace personnel,2.0,0.0,0.0,0.0,31.0,63.0,0.0,0.0,6.0,60.0,5.0,5.0,5.0,2.0,236.0,691.0,http://assurancemaladiesd.000webhostapp.com/amelis/ameliass/PortailAS/appmanager/PortailAS/amelipro/,9.0,1.0,0.0,20200714,1.0,a2b21eb261d1d8f84fd042c30d6cc58f2941e6fe
24e89432-9fbb-4baf-a7e8-57538ad035e5,1.0,OP,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,305.0,303.0,2.0,UpdÎ±te Your | Billing DETAILS,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,3.0,3.0,3.0,3.0,117.0,116.0,http://centeroflifechurch.com/wordpress/wp-admin/css/Frontiii333r/frontier/billing.htm,0.0,1.0,0.0,20200714,1.0,bbe493f26d27199515898a67824765cb4a17c9ac
ccb1a771-7317-4890-bc70-6882581a2173,1.0,OP,20.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,56.0,56.0,0.0,Verify Your identity,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,123.0,123.0,http://ptietah.com/Scripts/ourtime/index2.html,0.0,0.0,0.0,20200714,1.0,66bf43f3c190ca34d999b0f359c46e0d9b0ed8b9
2778e415-8eb0-4329-b215-389809a61805,1.0,OP,34.0,4.0,2.0,20.0,20.0,17.0,3.0,1.0,10.0,0.0,185.0,136.0,49.0,AT&T - Login,2.0,0.0,1.0,0.0,159.0,55.0,0.0,0.0,93.0,55.0,11.0,15.0,12.0,4.0,955.0,2375.0,http://xjgyedu.cn/kindeditor/attached/file/20170522/20170522162056_82594.html,15.0,1.0,0.0,20200714,1.0,7ce4ec3a389b3add76e3d716732e2dd7714231b3
d714b6b2-b4db-4c50-9d25-28d4cec51568,1.0,OP,13.0,2.0,1.0,9.0,5.0,2.0,3.0,2.0,22.0,0.0,80.0,48.0,32.0,Global Sources,0.0,0.0,0.0,0.0,148.0,7.0,0.0,0.0,86.0,0.0,2.0,2.0,2.0,2.0,66.0,194.0,http://www.graphnow.com/tutorial/visual%20data/connect/sso/GeneralManager.php,6.0,1.0,0.0,20200714,1.0,0794af53d6081e795e9bb8e73fd069994370019e
0fe159de-54c3-4d16-b225-d26d0a0b611a,1.0,OP,35.0,1.0,0.0,28.0,2.0,0.0,2.0,2.0,15.0,0.0,220.0,76.0,144.0,Ð’Ñ…Ð¾Ð´ Ð² ÐœÐ¾ÑÑ‚Ð° Fibank,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,73.0,219.0,http://www.franceandcolps.org/Fibank/,2.0,1.0,0.0,20200714,1.0,afd094f696f05c6a07e16cfd29d990cc7e91b944
2387873c-21ba-46d7-8151-ec86ffeb2984,1.0,OP,46.0,2.0,1.0,16.0,46.0,37.0,9.0,1.0,2.0,0.0,193.0,116.0,77.0,No se encontrÃ³ la pÃ¡gina â€“ En Neza Radio 97.3,1.0,0.0,0.0,0.0,157.0,78.0,0.0,0.0,97.0,57.0,6.0,7.0,6.0,3.0,1937.0,2065.0,https://site.ennezaradio.com/wp-content/none-d321/1/,6.0,0.0,0.0,20200714,1.0,7800d3f677ee6a63bdd1e5af2cf8c6b45263cafd
a352725a-b081-4a72-b5ca-85a660fb62e9,1.0,OP,60.0,2.0,1.0,230.0,9.0,2.0,7.0,1.0,10.0,0.0,1239.0,729.0,510.0,Yahoo - login,2.0,2.0,1.0,1.0,6.0,20.0,0.0,0.0,20.0,50.0,3.0,5.0,4.0,3.0,161.0,461.0,http://iitee.net/includes/y/i1b291.php-1456232508-1-38d05ce26b8e9669fd12c0bd0003031b38d05ce26b8e9669fd12c0bd0003031b38d05ce26b8e9669fd12c0bd0003031b-azadbuil@yahoo.com.com.php,9.0,1.0,1.0,20200714,1.0,7a40fc43d0d2eb6cc205caebd9475949eeeafb85
f4d37a8b-cdbb-4b7c-b5bd-8101f867c3f1,1.0,OP,40.0,2.0,2.0,28.0,7.0,5.0,2.0,1.0,2.0,0.0,142.0,62.0,80.0,ç½‘æ˜“VIPé‚®ç®±-æœ€å®‰å…¨ç¨³å®šçš„æ”¶è´¹é‚®ç®±,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0,118.0,215.0,http://nagrobki-agdar.pl/wp-content/themes/Magnificent/cache/,16.0,1.0,0.0,20200714,1.0,8cbc805ea806e9c473e3fa22521cd7f103887288
02b46034-810c-4061-8108-a3566b7c5401,1.0,PT,168.0,3.0,0.0,34.0,20.0,10.0,10.0,9.0,29.0,0.0,528.0,227.0,301.0,STRATO Kunden-Login | Schneller Zugang zu Ihren Produkten,2.0,1.0,1.0,2.0,16.0,38.0,0.0,0.0,97.0,50.0,2.0,2.0,3.0,2.0,299.0,522.0,http://asd.ilbagno.com/rst/,8.0,1.0,1.0,20200714,1.0,439eec7ff7d61a2bb7795a373d96785200bbf117
59239d1e-0640-4113-80fb-35bf9109a541,1.0,PT,40.0,7.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,77.0,36.0,41.0,oh! En lÃ­nea - Login,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,610.0,739.0,https://tarjeta0h.co/,0.0,1.0,0.0,20200714,1.0,81f277b9a73ef486a6118e9420c328183396a931
fa44eff1-4aff-48a8-8317-239a250928db,1.0,PT,16.0,0.0,0.0,3.0,11.0,4.0,7.0,0.0,0.0,0.0,58.0,40.0,18.0,Fatal Error - Frontend -  OTRS 6,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,395.0,1448.0,http://45.176.91.20/,1.0,0.0,0.0,20200714,1.0,4d1e89e1a19f9114184526f04101cac679979ce2
e7152d65-d2e4-478d-9f34-af9369c37aae,1.0,PT,31.0,17.0,0.0,20.0,5.0,2.0,3.0,1.0,5.0,0.0,144.0,70.0,74.0,educanetÂ²,1.0,1.0,1.0,1.0,215.0,35.0,0.0,0.0,100.0,0.0,2.0,2.0,1.0,2.0,147.0,403.0,http://sobo.gearhostpreview.com/educat.php,0.0,1.0,1.0,20200714,1.0,02c76ea41ad2d0fbbae5fe64be243902097c0933
0c628890-4f3d-4cd5-aa60-8a2a34fc5388,1.0,PT,66.0,21.0,0.0,47.0,10.0,7.0,3.0,1.0,2.0,0.0,248.0,113.0,135.0,"
        Adidas Official website | Adidas",4.0,0.0,3.0,1.0,4.0,35.0,0.0,0.0,31.0,23.0,12.0,14.0,13.0,6.0,973.0,1292.0,http://wholesale-football.com/M,1.0,0.0,0.0,20200714,0.0,e2e9db64624f8ce6ddb27a819deec2fe3beae8eb
2285b5b6-f513-4704-9152-5697b1c447b4,1.0,PT,76.0,1.0,0.0,5.0,10.0,4.0,6.0,1.0,3.0,0.0,162.0,73.0,89.0,Boss Mail Privacy,4.0,1.0,1.0,1.0,16.0,21.0,0.0,0.0,100.0,75.0,7.0,8.0,6.0,5.0,625.0,1379.0,https://chlnamall.webnode.com/,2.0,1.0,1.0,20200714,1.0,80f477c2d994e93c9ff7a254109d20f46a2b4d1f
8babfad9-f8c0-4c09-ad3e-710a97751623,1.0,PT,204.0,23.0,0.0,1.0,29.0,16.0,13.0,1.0,15.0,0.0,434.0,419.0,15.0,"
	Net Admin
",4.0,1.0,1.0,1.0,321.0,28.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,167.0,571.0,https://reservas.miitauviajes.co/,0.0,1.0,1.0,20200714,1.0,ba74be7b180c2f44cea9b3e4cc0bec6c3aaee163
c1984140-647f-4688-8937-7bdeab47929b,1.0,OP,217.0,0.0,6.0,424.0,158.0,123.0,35.0,2.0,10.0,0.0,2110.0,936.0,1174.0,"
        My EE login
    ",2.0,0.0,2.0,0.0,150.0,193.0,0.0,0.0,45.0,29.0,17.0,24.0,23.0,6.0,5497.0,6701.0,http://www.nemoauqa.com/read_me/new/MyEE-login.php,185.0,1.0,0.0,20200717,1.0,114c5c48fa64fc4db4525a05e942b80dd3975301
09acbaa5-0306-492b-af0f-a1856ea3f3e1,1.0,OP,43.0,8.0,0.0,6.0,9.0,8.0,1.0,1.0,3.0,0.0,126.0,53.0,73.0,Excel | Login,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,100.0,71.0,7.0,9.0,8.0,3.0,2049.0,2578.0,https://upay.africa/wp-includes/js/fkfs/excel-RD42/,0.0,1.0,0.0,20200717,0.0,9a776663636898bc9067f34a2d549c6b98166aa7
